timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.43843,695.199508,reward_penalty,hard,1,train,5,1.0983268637798194,1.0983268637798194,0.0,0,1000,0.0,,,,,,
2000,2.874887,695.678166,reward_penalty,hard,1,train,11,-0.881092083292931,-0.881092083292931,0.0,0,1000,0.0,,,,,,
3000,4.735739,633.480027,reward_penalty,hard,1,train,12,0.1860296723886643,0.1860296723886643,0.0,0,1000,0.0,,,,,,
4000,6.210827,644.036036,reward_penalty,hard,1,train,8,-0.23291165968071126,-0.23291165968071126,0.0,0,1000,0.0,,,,,,
5000,8.061928,620.198584,reward_penalty,hard,1,train,31,-0.045677578566219346,-0.045677578566219346,0.0,0,1000,0.0,,,,,,
6000,9.531135,629.515492,reward_penalty,hard,1,train,9,0.19770786408438212,0.19770786408438212,0.0,0,1000,0.0,,,,,,
7000,11.37542,615.361545,reward_penalty,hard,1,train,11,-0.4385301614800383,-0.4385301614800383,0.0,0,1000,0.0,,,,,,
8000,12.815647,624.236639,reward_penalty,hard,1,train,5,0.9217913240161519,0.9217913240161519,0.0,0,1000,0.0,,,,,,
9000,14.652075,614.247267,reward_penalty,hard,1,train,15,-0.7535741028892207,-0.7535741028892207,37.0,0,1000,0.0,,,,,,
10000,16.088875,621.547292,reward_penalty,hard,1,train,0,-0.6366026486422358,-0.6366026486422358,85.0,0,1000,0.0,,,,,,
11000,17.953392,612.697281,reward_penalty,hard,1,train,16,1.9151196496473362,1.9151196496473362,185.0,0,1000,0.0,,,,,,
12000,19.389016,618.906939,reward_penalty,hard,1,train,1,-0.9449071216820657,-0.9449071216820657,67.0,0,1000,0.0,,,,,,
13000,21.214218,612.79637,reward_penalty,hard,1,train,12,0.9270949790437302,0.9270949790437302,0.0,0,1000,0.0,,,,,,
14000,22.661994,617.774246,reward_penalty,hard,1,train,7,0.8144225284293649,0.8144225284293649,9.0,0,1000,0.0,,,,,,
