timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.424636,701.929643,lagrangian,hard,1,train,5,1.0983268637798194,1.0983268637798194,0.0,0,1000,,35.0,0.0,0.0,0.0,,
2000,2.828686,707.040725,lagrangian,hard,1,train,11,-0.881092083292931,-0.881092083292931,0.0,0,1000,,35.0,0.0,0.0,0.0,,
3000,4.676213,641.544154,lagrangian,hard,1,train,12,0.1860296723886643,0.1860296723886643,0.0,0,1000,,35.0,0.0,0.0,0.0,,
4000,6.13349,652.156696,lagrangian,hard,1,train,8,-0.23291165968071126,-0.23291165968071126,0.0,0,1000,,35.0,0.0,0.0,0.0,,
5000,7.971409,627.241267,lagrangian,hard,1,train,31,-0.045677578566219346,-0.045677578566219346,0.0,0,1000,,35.0,0.0,0.0,0.0,,
6000,9.383303,639.433368,lagrangian,hard,1,train,9,0.19770786408438212,0.19770786408438212,0.0,0,1000,,35.0,0.0,0.0,0.0,,
7000,11.212782,624.287212,lagrangian,hard,1,train,11,-0.4385301614800383,-0.4385301614800383,0.0,0,1000,,35.0,0.0,0.0,0.0,,
8000,12.62472,633.677071,lagrangian,hard,1,train,5,0.9217913240161519,0.9217913240161519,0.0,0,1000,,35.0,0.0,0.0,0.0,,
9000,14.533478,619.259676,lagrangian,hard,1,train,15,-0.7535741028892207,-0.7535741028892207,37.0,0,1000,,35.0,0.0,0.0,0.1,,
10000,16.108795,620.778751,lagrangian,hard,1,train,0,-0.6366026486422358,-9.136602648642235,85.0,0,1000,,35.0,0.1,0.1,2.6,,
11000,18.064512,608.928553,lagrangian,hard,1,train,16,1.8675169693036122,-115.13248303069639,45.0,0,1000,,35.0,2.6,2.6,3.1,,
12000,19.559602,613.509298,lagrangian,hard,1,train,1,-1.2672875386971254,-1030.4672875386982,332.0,0,1000,,35.0,3.1,3.1,17.950000000000003,,
13000,21.523098,604.002157,lagrangian,hard,1,train,12,-0.03934476785948737,-0.03934476785948737,0.0,0,1000,,35.0,17.950000000000003,17.950000000000003,16.200000000000003,,
