timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.351499,739.916123,reward_penalty,easy,0,train,12,-0.323927663790728,-0.323927663790728,0.0,0,1000,3.0,,,,,,
2000,2.730436,732.482532,reward_penalty,easy,0,train,15,-0.1855454302018309,-0.1855454302018309,0.0,0,1000,3.0,,,,,,
3000,4.901881,612.009467,reward_penalty,easy,0,train,21,-0.19792391549395094,-0.19792391549395094,0.0,0,1000,3.0,,,,,,
4000,6.291648,635.762992,reward_penalty,easy,0,train,0,-1.3348047403260037,-1.3348047403260037,0.0,0,1000,3.0,,,,,,
5000,8.095513,617.625634,reward_penalty,easy,0,train,3,1.5730981519241962,1.5730981519241962,0.0,1,1000,3.0,,,,,,
6000,9.418371,637.052469,reward_penalty,easy,0,train,27,-0.22317455987357704,-0.22317455987357704,0.0,0,1000,3.0,,,,,,
7000,11.149756,627.816103,reward_penalty,easy,0,train,3,-0.8492895433984194,-0.8492895433984194,0.0,0,1000,3.0,,,,,,
8000,12.487889,640.620441,reward_penalty,easy,0,train,7,-1.224182213616594,-1.224182213616594,0.0,0,1000,3.0,,,,,,
9000,14.217504,633.022297,reward_penalty,easy,0,train,9,-0.2785914506441971,-0.2785914506441971,0.0,0,1000,3.0,,,,,,
10000,15.51006,644.742594,reward_penalty,easy,0,train,19,-0.4364216078647858,-0.4364216078647858,0.0,0,1000,3.0,,,,,,
11000,17.222734,638.690564,reward_penalty,easy,0,train,21,0.02703792159933638,0.02703792159933638,0.0,0,1000,3.0,,,,,,
12000,18.51914,647.978118,reward_penalty,easy,0,train,18,0.8710002193164693,0.8710002193164693,0.0,0,1000,3.0,,,,,,
13000,20.236486,642.403836,reward_penalty,easy,0,train,4,1.90420335676001,1.90420335676001,0.0,1,1000,3.0,,,,,,
14000,21.52094,650.529067,reward_penalty,easy,0,train,23,0.7391341838816621,-614.2608658161186,205.0,0,1000,3.0,,,,,,
15000,23.329561,642.960978,reward_penalty,easy,0,train,6,0.8390995773817091,0.8390995773817091,0.0,0,1000,3.0,,,,,,
16000,24.638232,649.39711,reward_penalty,easy,0,train,24,3.420932895677757,3.420932895677757,0.0,1,1000,3.0,,,,,,
17000,26.355989,645.014578,reward_penalty,easy,0,train,24,2.2309074687679376,2.2309074687679376,0.0,1,1000,3.0,,,,,,
18000,27.715778,649.449458,reward_penalty,easy,0,train,12,-0.9255304615624356,-453.92553046156223,151.0,0,1000,3.0,,,,,,
19000,29.446473,645.238459,reward_penalty,easy,0,train,26,1.195774206814964,1.195774206814964,0.0,0,1000,3.0,,,,,,
20000,30.747101,650.46773,reward_penalty,easy,0,train,1,4.161487299241354,4.161487299241354,0.0,2,1000,3.0,,,,,,
21000,32.510069,645.953615,reward_penalty,easy,0,train,6,-0.18257759106228733,-0.18257759106228733,0.0,0,1000,3.0,,,,,,
