timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.397708,715.45478,reward_penalty,medium,0,train,12,-0.1595108169089008,-0.1595108169089008,0.0,0,1000,0.3,,,,,,
2000,2.744658,728.686987,reward_penalty,medium,0,train,15,-0.6746716967650976,-29.77467169676506,97.0,0,1000,0.3,,,,,,
3000,4.527927,662.554199,reward_penalty,medium,0,train,21,-0.834451612673456,-0.834451612673456,0.0,0,1000,0.3,,,,,,
4000,5.863312,682.207646,reward_penalty,medium,0,train,0,0.04356047325481405,0.04356047325481405,0.0,0,1000,0.3,,,,,,
5000,7.639711,654.47468,reward_penalty,medium,0,train,3,-0.270974169857608,-0.270974169857608,0.0,0,1000,0.3,,,,,,
6000,8.995505,666.999401,reward_penalty,medium,0,train,27,-0.027622486935357626,-0.027622486935357626,0.0,0,1000,0.3,,,,,,
7000,10.783704,649.127339,reward_penalty,medium,0,train,3,-1.9658193190775397,-15.465819319077529,45.0,0,1000,0.3,,,,,,
8000,12.126715,659.700255,reward_penalty,medium,0,train,7,0.3841188955039563,-133.41588110449607,446.0,0,1000,0.3,,,,,,
9000,13.949603,645.179432,reward_penalty,medium,0,train,9,1.9452988322796334,1.9452988322796334,0.0,1,1000,0.3,,,,,,
10000,15.411266,648.87559,reward_penalty,medium,0,train,19,-0.2933481274247516,-84.29334812742471,280.0,0,1000,0.3,,,,,,
11000,17.163295,640.902414,reward_penalty,medium,0,train,21,0.5212463722817384,0.5212463722817384,0.0,0,1000,0.3,,,,,,
12000,18.531507,647.545667,reward_penalty,medium,0,train,18,0.13945035503040915,0.13945035503040915,0.0,0,1000,0.3,,,,,,
13000,20.264412,641.518616,reward_penalty,medium,0,train,4,0.2863728734397857,-11.113627126560214,38.0,0,1000,0.3,,,,,,
14000,21.616717,647.646757,reward_penalty,medium,0,train,23,0.24850516001254563,0.24850516001254563,0.0,0,1000,0.3,,,,,,
15000,23.421945,640.42493,reward_penalty,medium,0,train,6,0.5969472404194853,0.5969472404194853,0.0,0,1000,0.3,,,,,,
16000,24.781687,645.637896,reward_penalty,medium,0,train,24,0.7250321778157547,0.7250321778157547,0.0,0,1000,0.3,,,,,,
17000,26.528957,640.809012,reward_penalty,medium,0,train,24,-0.09322913789418141,-0.09322913789418141,0.0,0,1000,0.3,,,,,,
18000,27.895991,645.253915,reward_penalty,medium,0,train,12,-0.4993630731259586,-0.4993630731259586,0.0,0,1000,0.3,,,,,,
19000,29.641919,640.984042,reward_penalty,medium,0,train,26,-4.0804238440029845,-26.880423844002948,76.0,0,1000,0.3,,,,,,
20000,30.995786,645.248879,reward_penalty,medium,0,train,1,-0.9733773444814902,-12.673377344481487,39.0,0,1000,0.3,,,,,,
21000,32.730827,641.596906,reward_penalty,medium,0,train,6,-1.0166644177121416,-1.0166644177121416,0.0,0,1000,0.3,,,,,,
22000,34.076866,645.599186,reward_penalty,medium,0,train,7,-0.8179343274300401,-0.8179343274300401,0.0,0,1000,0.3,,,,,,
23000,35.825297,642.004379,reward_penalty,medium,0,train,23,-0.6546336487835256,-0.6546336487835256,0.0,0,1000,0.3,,,,,,
24000,37.170567,645.672073,reward_penalty,medium,0,train,14,-1.9103458826434596,-26.510345882643467,82.0,0,1000,0.3,,,,,,
25000,38.90418,642.604386,reward_penalty,medium,0,train,24,0.41378521855531725,0.41378521855531725,0.0,0,1000,0.3,,,,,,
26000,40.244405,646.052465,reward_penalty,medium,0,train,17,-0.04048347014942877,-0.04048347014942877,0.0,0,1000,0.3,,,,,,
27000,41.98752,643.048161,reward_penalty,medium,0,train,5,-0.32250652726898665,-0.32250652726898665,0.0,0,1000,0.3,,,,,,
28000,43.337498,646.091693,reward_penalty,medium,0,train,25,-1.3321211976063487,-1.3321211976063487,0.0,0,1000,0.3,,,,,,
29000,45.071052,643.428457,reward_penalty,medium,0,train,13,-0.35146338910016883,-11.151463389100169,36.0,0,1000,0.3,,,,,,
30000,46.420021,646.272801,reward_penalty,medium,0,train,8,-0.2557438497700786,-0.2557438497700786,0.0,0,1000,0.3,,,,,,
31000,48.156487,643.734612,reward_penalty,medium,0,train,9,-0.8031920673815853,-0.8031920673815853,0.0,0,1000,0.3,,,,,,
32000,49.484147,646.671689,reward_penalty,medium,0,train,20,-0.1211819965500367,-0.1211819965500367,0.0,0,1000,0.3,,,,,,
33000,51.218939,644.292867,reward_penalty,medium,0,train,19,-0.7342526444127349,-29.534252644412735,96.0,0,1000,0.3,,,,,,
34000,52.57294,646.720488,reward_penalty,medium,0,train,16,-1.752858724752064,-1.752858724752064,0.0,0,1000,0.3,,,,,,
35000,54.300494,644.561308,reward_penalty,medium,0,train,19,-0.2828874296035204,-32.08288742960355,106.0,0,1000,0.3,,,,,,
36000,55.663198,646.746839,reward_penalty,medium,0,train,5,0.8710888186788358,-12.328911181321159,44.0,0,1000,0.3,,,,,,
37000,57.402752,644.568362,reward_penalty,medium,0,train,30,-0.7478654027138538,-0.7478654027138538,0.0,0,1000,0.3,,,,,,
38000,58.750423,646.803806,reward_penalty,medium,0,train,15,-1.5548825875684331,-1.5548825875684331,0.0,0,1000,0.3,,,,,,
39000,60.505039,644.574353,reward_penalty,medium,0,train,15,-1.6142270611303888,-1.6142270611303888,0.0,0,1000,0.3,,,,,,
40000,61.842802,646.801176,reward_penalty,medium,0,train,0,-0.48276267702990117,-0.48276267702990117,0.0,0,1000,0.3,,,,,,
41000,63.595033,644.704393,reward_penalty,medium,0,train,18,0.6091696938291243,0.6091696938291243,0.0,0,1000,0.3,,,,,,
42000,64.972947,646.422832,reward_penalty,medium,0,train,3,0.0422551151817554,0.0422551151817554,0.0,0,1000,0.3,,,,,,
43000,66.322623,648.345842,reward_penalty,medium,0,train,24,1.1979194243640445,-58.50208057563597,199.0,0,1000,0.3,,,,,,
44000,68.086908,646.232855,reward_penalty,medium,0,train,17,-0.41081854208845714,-0.41081854208845714,0.0,0,1000,0.3,,,,,,
