timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.432723,697.969412,reward_penalty,medium,2,train,8,0.9188293339662638,0.9188293339662638,0.0,0,1000,10.0,,,,,,
2000,2.806446,712.644183,reward_penalty,medium,2,train,15,-0.3013941223554717,-10.301394122355461,1.0,0,1000,10.0,,,,,,
3000,4.587754,653.914207,reward_penalty,medium,2,train,13,-0.7041902228102357,-1390.7041902228111,139.0,0,1000,10.0,,,,,,
4000,5.932733,674.225133,reward_penalty,medium,2,train,8,-0.23634559066947314,-0.23634559066947314,0.0,0,1000,10.0,,,,,,
5000,7.699553,649.387926,reward_penalty,medium,2,train,22,0.20354437680408255,0.20354437680408255,0.0,0,1000,10.0,,,,,,
6000,9.084023,660.499991,reward_penalty,medium,2,train,11,-0.2569730510548949,-0.2569730510548949,0.0,0,1000,10.0,,,,,,
7000,10.86787,644.100269,reward_penalty,medium,2,train,18,-0.3104033007036311,-1370.3104033007035,137.0,0,1000,10.0,,,,,,
8000,12.254041,652.845692,reward_penalty,medium,2,train,11,-2.324505545548242,-2.324505545548242,0.0,0,1000,10.0,,,,,,
9000,14.0457,640.765302,reward_penalty,medium,2,train,8,-1.1324534794935723,-1.1324534794935723,0.0,0,1000,10.0,,,,,,
10000,15.408723,648.982901,reward_penalty,medium,2,train,7,-0.010869826249716219,-0.010869826249716219,0.0,0,1000,10.0,,,,,,
11000,17.18861,639.958531,reward_penalty,medium,2,train,2,-1.0801096457985557,-1.0801096457985557,0.0,0,1000,10.0,,,,,,
12000,18.645479,643.58747,reward_penalty,medium,2,train,17,-1.4940877035294484,-1.4940877035294484,0.0,0,1000,10.0,,,,,,
13000,20.446159,635.816129,reward_penalty,medium,2,train,31,-1.1425848146027697,-1.1425848146027697,0.0,0,1000,10.0,,,,,,
14000,21.912777,638.896521,reward_penalty,medium,2,train,11,-3.2203101693440677,-3.2203101693440677,0.0,0,1000,10.0,,,,,,
15000,23.811943,629.935886,reward_penalty,medium,2,train,21,-2.5383442272399726,-2.5383442272399726,0.0,0,1000,10.0,,,,,,
16000,25.201588,634.880528,reward_penalty,medium,2,train,15,-1.825655457438074,-1.825655457438074,0.0,0,1000,10.0,,,,,,
17000,27.041136,628.671663,reward_penalty,medium,2,train,31,-0.6471206057970653,-0.6471206057970653,0.0,0,1000,10.0,,,,,,
18000,28.414398,633.481575,reward_penalty,medium,2,train,31,-0.7757627766828628,-0.7757627766828628,0.0,0,1000,10.0,,,,,,
19000,30.400681,624.98591,reward_penalty,medium,2,train,26,0.25340418432868983,0.25340418432868983,0.0,0,1000,10.0,,,,,,
20000,31.912812,626.707446,reward_penalty,medium,2,train,20,-0.9353428139087705,-1120.9353428139098,112.0,0,1000,10.0,,,,,,
21000,34.009813,617.468676,reward_penalty,medium,2,train,28,-0.7169288159853365,-0.7169288159853365,0.0,0,1000,10.0,,,,,,
22000,35.735451,615.63499,reward_penalty,medium,2,train,20,-1.3115681253688374,-491.3115681253684,49.0,0,1000,10.0,,,,,,
23000,37.67058,610.55596,reward_penalty,medium,2,train,5,0.4589238938604767,0.4589238938604767,0.0,0,1000,10.0,,,,,,
24000,39.043687,614.695984,reward_penalty,medium,2,train,7,0.09189857066646345,-1709.9081014293356,171.0,0,1000,10.0,,,,,,
25000,40.821206,612.426725,reward_penalty,medium,2,train,3,-0.8679270258699998,-0.8679270258699998,0.0,0,1000,10.0,,,,,,
26000,42.232159,615.644538,reward_penalty,medium,2,train,6,-0.14353216623460785,-0.14353216623460785,0.0,0,1000,10.0,,,,,,
27000,44.003786,613.583511,reward_penalty,medium,2,train,4,-0.5670672817580764,-0.5670672817580764,0.0,0,1000,10.0,,,,,,
28000,45.465865,615.846581,reward_penalty,medium,2,train,10,-0.8892249209655796,-0.8892249209655796,0.0,0,1000,10.0,,,,,,
29000,47.233607,613.969581,reward_penalty,medium,2,train,11,-1.6140188463193081,-1.6140188463193081,0.0,0,1000,10.0,,,,,,
30000,48.601906,617.259698,reward_penalty,medium,2,train,19,-0.7868440269144505,-0.7868440269144505,0.0,0,1000,10.0,,,,,,
31000,50.384623,615.267036,reward_penalty,medium,2,train,7,-1.1374410999307778,-1.1374410999307778,0.0,0,1000,10.0,,,,,,
32000,51.785951,617.928163,reward_penalty,medium,2,train,6,-0.767988233280249,-0.767988233280249,0.0,0,1000,10.0,,,,,,
33000,53.583174,615.864919,reward_penalty,medium,2,train,10,-1.639341125112464,-1.639341125112464,0.0,0,1000,10.0,,,,,,
34000,54.953267,618.707479,reward_penalty,medium,2,train,1,-3.990312935140434,-3.990312935140434,0.0,0,1000,10.0,,,,,,
35000,56.728006,616.979168,reward_penalty,medium,2,train,26,-1.855633267575667,-1.855633267575667,0.0,0,1000,10.0,,,,,,
36000,58.114561,619.46604,reward_penalty,medium,2,train,28,-3.478383860623324,-3.478383860623324,0.0,0,1000,10.0,,,,,,
37000,59.880371,617.898606,reward_penalty,medium,2,train,31,-1.3789170982275547,-1.3789170982275547,0.0,1,1000,10.0,,,,,,
38000,61.274108,620.164027,reward_penalty,medium,2,train,3,-2.2055364842478844,-2.2055364842478844,0.0,0,1000,10.0,,,,,,
39000,63.070003,618.360479,reward_penalty,medium,2,train,5,1.7327384150054388,1.7327384150054388,0.0,1,1000,10.0,,,,,,
40000,64.448805,620.647618,reward_penalty,medium,2,train,24,0.48922811594062443,0.48922811594062443,0.0,0,1000,10.0,,,,,,
41000,66.243131,618.932019,reward_penalty,medium,2,train,4,-4.076166422322396,-294.0761664223215,29.0,0,1000,10.0,,,,,,
42000,67.614323,621.170128,reward_penalty,medium,2,train,14,-1.3999063676534393,-1.3999063676534393,0.0,0,1000,10.0,,,,,,
43000,68.977796,623.388972,reward_penalty,medium,2,train,6,-1.4315068685542578,-1.4315068685542578,0.0,0,1000,10.0,,,,,,
44000,70.995605,619.756631,reward_penalty,medium,2,train,31,-1.632507107768873,-1.632507107768873,0.0,0,1000,10.0,,,,,,
45000,72.477368,620.883435,reward_penalty,medium,2,train,19,0.19285878488467856,0.19285878488467856,0.0,0,1000,10.0,,,,,,
46000,74.276831,619.304787,reward_penalty,medium,2,train,25,-0.755208880178041,-0.755208880178041,0.0,0,1000,10.0,,,,,,
47000,75.725866,620.659755,reward_penalty,medium,2,train,31,-1.1806955390750022,-851.1806955390755,85.0,0,1000,10.0,,,,,,
48000,77.514301,619.240538,reward_penalty,medium,2,train,2,0.3845170768560664,0.3845170768560664,0.0,0,1000,10.0,,,,,,
49000,78.935408,620.760662,reward_penalty,medium,2,train,16,-0.4941637443285507,-0.4941637443285507,0.0,0,1000,10.0,,,,,,
50000,80.687103,619.677694,reward_penalty,medium,2,train,20,0.2798482161712257,0.2798482161712257,0.0,0,1000,10.0,,,,,,
51000,82.121708,621.029434,reward_penalty,medium,2,train,14,0.8796034659770451,-599.1203965340236,60.0,0,1000,10.0,,,,,,
52000,83.890143,619.85825,reward_penalty,medium,2,train,12,-1.3660538944164102,-1.3660538944164102,0.0,0,1000,10.0,,,,,,
53000,85.45719,620.193514,reward_penalty,medium,2,train,18,1.4822937857759013,1.4822937857759013,0.0,1,1000,10.0,,,,,,
54000,87.47215,617.339303,reward_penalty,medium,2,train,4,2.7276130159966367,2.7276130159966367,0.0,1,1000,10.0,,,,,,
55000,89.08032,617.420299,reward_penalty,medium,2,train,26,0.7603338157360363,-2009.2396661842636,201.0,0,1000,10.0,,,,,,
56000,91.333573,613.137024,reward_penalty,medium,2,train,31,-0.01981952939307763,-0.01981952939307763,0.0,0,1000,10.0,,,,,,
57000,92.761121,614.481553,reward_penalty,medium,2,train,15,0.1688304713260993,0.1688304713260993,0.0,0,1000,10.0,,,,,,
58000,94.648028,612.796677,reward_penalty,medium,2,train,17,1.152103254299376,1.152103254299376,0.0,0,1000,10.0,,,,,,
59000,96.061729,614.188383,reward_penalty,medium,2,train,7,0.10034374597919182,0.10034374597919182,0.0,0,1000,10.0,,,,,,
60000,97.845009,613.214698,reward_penalty,medium,2,train,31,-0.7146696534704315,-0.7146696534704315,0.0,0,1000,10.0,,,,,,
61000,99.282877,614.40602,reward_penalty,medium,2,train,14,0.005315503634669039,0.005315503634669039,0.0,0,1000,10.0,,,,,,
62000,101.18104,612.762997,reward_penalty,medium,2,train,8,-1.0426731109096572,-1.0426731109096572,0.0,0,1000,10.0,,,,,,
