timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.411135,708.645131,lagrangian,medium,0,train,12,-0.1595108169089008,-0.1595108169089008,0.0,0,1000,,20.0,0.0,0.0,0.0,,
2000,2.783716,718.463032,lagrangian,medium,0,train,15,-0.6746716967650976,-0.6746716967650976,97.0,0,1000,,20.0,0.0,0.0,3.85,,
3000,4.588395,653.822464,lagrangian,medium,0,train,21,-0.2072897746422,-0.2072897746422,0.0,0,1000,,20.0,3.85,3.85,2.85,,
4000,5.98574,668.254472,lagrangian,medium,0,train,0,0.6553632293672811,-176.04463677063274,62.0,0,1000,,20.0,2.85,2.85,4.95,,
5000,7.784371,642.312266,lagrangian,medium,0,train,3,-1.5955619798851237,-1.5955619798851237,0.0,0,1000,,20.0,4.95,4.95,3.95,,
6000,9.170398,654.278723,lagrangian,medium,0,train,27,2.19544083121728,2.19544083121728,0.0,1,1000,,20.0,3.95,3.95,2.95,,
7000,10.969141,638.153543,lagrangian,medium,0,train,3,-1.6801494984425367,-1.6801494984425367,0.0,0,1000,,20.0,2.95,2.95,1.9500000000000002,,
8000,12.368902,646.783012,lagrangian,medium,0,train,7,-4.064353933943101,-4.064353933943101,0.0,0,1000,,20.0,1.9500000000000002,1.9500000000000002,0.9500000000000002,,
9000,14.192736,634.126942,lagrangian,medium,0,train,9,-2.8936502532112356,-2.8936502532112356,0.0,0,1000,,20.0,0.9500000000000002,0.9500000000000002,0.0,,
10000,15.575434,642.036406,lagrangian,medium,0,train,19,-5.1191856395561555,-5.1191856395561555,0.0,0,1000,,20.0,0.0,0.0,0.0,,
11000,17.38349,632.78415,lagrangian,medium,0,train,21,-2.427672875804553,-2.427672875804553,0.0,0,1000,,20.0,0.0,0.0,0.0,,
12000,18.759605,639.672189,lagrangian,medium,0,train,18,-4.736697626142606,-4.736697626142606,0.0,0,1000,,20.0,0.0,0.0,0.0,,
13000,20.573822,631.870777,lagrangian,medium,0,train,4,-4.2382936445296195,-4.2382936445296195,0.0,0,1000,,20.0,0.0,0.0,0.0,,
14000,21.950274,637.805003,lagrangian,medium,0,train,23,-0.46884993856138335,-0.46884993856138335,132.0,0,1000,,20.0,0.0,0.0,5.6000000000000005,,
15000,23.822033,629.669039,lagrangian,medium,0,train,6,-3.572518215534231,-3.572518215534231,0.0,0,1000,,20.0,5.6000000000000005,5.6000000000000005,4.6000000000000005,,
16000,25.183702,635.331372,lagrangian,medium,0,train,24,1.5705108235357101,-992.0294891764646,216.0,0,1000,,20.0,4.6000000000000005,4.6000000000000005,14.400000000000002,,
17000,26.988344,629.901456,lagrangian,medium,0,train,24,1.430719216248695,-1049.7692807837493,73.0,0,1000,,20.0,14.400000000000002,14.400000000000002,17.050000000000004,,
18000,28.424032,633.266854,lagrangian,medium,0,train,12,-1.468169638363905,-598.2181696383658,35.0,0,1000,,20.0,17.050000000000004,17.050000000000004,17.800000000000004,,
19000,30.261932,627.851403,lagrangian,medium,0,train,26,-1.7191454666507653,-1.7191454666507653,0.0,0,1000,,20.0,17.800000000000004,17.800000000000004,16.800000000000004,,
20000,31.633456,632.241881,lagrangian,medium,0,train,1,-1.4488364844870758,-1.4488364844870758,0.0,0,1000,,20.0,16.800000000000004,16.800000000000004,15.800000000000004,,
21000,33.447828,627.84336,lagrangian,medium,0,train,6,0.8959687164392204,0.8959687164392204,0.0,0,1000,,20.0,15.800000000000004,15.800000000000004,14.800000000000004,,
22000,34.82393,631.749418,lagrangian,medium,0,train,7,1.4271014209319515,-2499.772898579069,169.0,0,1000,,20.0,14.800000000000004,14.800000000000004,22.250000000000004,,
23000,36.682334,627.004746,lagrangian,medium,0,train,23,3.273234255386967,-1020.226765744613,46.0,1,1000,,20.0,22.250000000000004,22.250000000000004,23.550000000000004,,
24000,38.065073,630.499173,lagrangian,medium,0,train,14,1.9175169400703007,-2023.3824830599315,86.0,0,1000,,20.0,23.550000000000004,23.550000000000004,26.850000000000005,,
25000,39.891329,626.702536,lagrangian,medium,0,train,24,1.4040153032157305,-2764.145984696792,103.0,0,1000,,20.0,26.850000000000005,26.850000000000005,31.000000000000007,,
26000,41.311715,629.361339,lagrangian,medium,0,train,17,1.1804867279555267,-4865.819513272047,157.0,0,1000,,20.0,31.000000000000007,31.000000000000007,37.85000000000001,,
27000,43.153921,625.667276,lagrangian,medium,0,train,5,-1.6087556557326443,-1.6087556557326443,0.0,0,1000,,20.0,37.85000000000001,37.85000000000001,36.85000000000001,,
28000,44.530097,628.788138,lagrangian,medium,0,train,25,1.709709884170592,-3019.9902901158325,82.0,1,1000,,20.0,36.85000000000001,36.85000000000001,39.95000000000001,,
29000,46.365629,625.463243,lagrangian,medium,0,train,13,-2.5378525053366747,-2279.6878525053376,57.0,0,1000,,20.0,39.95000000000001,39.95000000000001,41.80000000000001,,
30000,47.765084,628.073749,lagrangian,medium,0,train,8,-1.2141764455418995,-1.2141764455418995,0.0,0,1000,,20.0,41.80000000000001,41.80000000000001,40.80000000000001,,
31000,49.585921,625.177393,lagrangian,medium,0,train,9,-0.9168915780087523,-0.9168915780087523,0.0,0,1000,,20.0,40.80000000000001,40.80000000000001,39.80000000000001,,
32000,50.970654,627.812183,lagrangian,medium,0,train,20,0.589280451826458,-7561.410719548185,190.0,0,1000,,20.0,39.80000000000001,39.80000000000001,48.30000000000001,,
33000,52.79085,625.108267,lagrangian,medium,0,train,19,3.5964783812055194,3.5964783812055194,0.0,1,1000,,20.0,48.30000000000001,48.30000000000001,47.30000000000001,,
34000,54.187672,627.448928,lagrangian,medium,0,train,16,0.860147579228729,0.860147579228729,0.0,0,1000,,20.0,47.30000000000001,47.30000000000001,46.30000000000001,,
35000,56.008687,624.902967,lagrangian,medium,0,train,19,1.175303007054347,-3749.124696992943,81.0,0,1000,,20.0,46.30000000000001,46.30000000000001,49.35000000000001,,
36000,57.360823,627.606013,lagrangian,medium,0,train,5,2.2384318586310252,2.2384318586310252,0.0,1,1000,,20.0,49.35000000000001,49.35000000000001,48.35000000000001,,
37000,59.179496,625.216505,lagrangian,medium,0,train,30,-2.351077588603412,-2.351077588603412,0.0,0,1000,,20.0,48.35000000000001,48.35000000000001,47.35000000000001,,
38000,60.563358,627.442046,lagrangian,medium,0,train,15,-0.4578072752112532,-20881.80780727521,441.0,0,1000,,20.0,47.35000000000001,47.35000000000001,68.4,,
39000,62.355376,625.447224,lagrangian,medium,0,train,15,-1.4873655134164707,-13613.087365513431,199.0,0,1000,,20.0,68.4,68.4,77.35000000000001,,
40000,63.715061,627.795007,lagrangian,medium,0,train,0,1.6827931762384134,-385.0672068237616,5.0,1,1000,,20.0,77.35000000000001,77.35000000000001,76.60000000000001,,
41000,65.520427,625.759001,lagrangian,medium,0,train,18,-0.9804957370776581,-0.9804957370776581,0.0,0,1000,,20.0,76.60000000000001,76.60000000000001,75.60000000000001,,
42000,66.875563,628.032059,lagrangian,medium,0,train,3,2.1370043388676834,2.1370043388676834,0.0,1,1000,,20.0,75.60000000000001,75.60000000000001,74.60000000000001,,
43000,68.257006,629.971918,lagrangian,medium,0,train,24,-0.14138067159600887,-2909.5413806715947,39.0,0,1000,,20.0,74.60000000000001,74.60000000000001,75.55000000000001,,
44000,70.062725,628.008644,lagrangian,medium,0,train,17,0.050614157053608055,0.050614157053608055,0.0,0,1000,,20.0,75.55000000000001,75.55000000000001,74.55000000000001,,
45000,71.441147,629.889071,lagrangian,medium,0,train,19,0.9889344647071798,-10137.811065535288,136.0,0,1000,,20.0,74.55000000000001,74.55000000000001,80.35000000000001,,
46000,73.253285,627.958151,lagrangian,medium,0,train,29,0.0644050719176037,0.0644050719176037,0.0,0,1000,,20.0,80.35000000000001,80.35000000000001,79.35000000000001,,
47000,74.615357,629.897102,lagrangian,medium,0,train,19,0.2641761480490703,-11426.135823851953,144.0,0,1000,,20.0,79.35000000000001,79.35000000000001,85.55000000000001,,
48000,76.425856,628.059651,lagrangian,medium,0,train,19,0.21409484741483742,-2651.835905152584,31.0,0,1000,,20.0,85.55000000000001,85.55000000000001,86.10000000000001,,
49000,77.822765,629.635759,lagrangian,medium,0,train,14,0.44321521763617033,0.44321521763617033,0.0,0,1000,,20.0,86.10000000000001,86.10000000000001,85.10000000000001,,
50000,79.637413,627.845568,lagrangian,medium,0,train,7,-0.5171542832227956,-0.5171542832227956,0.0,0,1000,,20.0,85.10000000000001,85.10000000000001,84.10000000000001,,
51000,81.077437,629.028238,lagrangian,medium,0,train,0,0.17057588245422983,0.17057588245422983,0.0,0,1000,,20.0,84.10000000000001,84.10000000000001,83.10000000000001,,
52000,82.893647,627.309799,lagrangian,medium,0,train,1,-2.3676152779383886,-2.3676152779383886,0.0,0,1000,,20.0,83.10000000000001,83.10000000000001,82.10000000000001,,
53000,84.248217,629.093367,lagrangian,medium,0,train,9,-2.003561541770309,-2.003561541770309,0.0,0,1000,,20.0,82.10000000000001,82.10000000000001,81.10000000000001,,
54000,86.067418,627.415082,lagrangian,medium,0,train,25,0.10965659866253841,0.10965659866253841,0.0,0,1000,,20.0,81.10000000000001,81.10000000000001,80.10000000000001,,
55000,87.434995,629.038719,lagrangian,medium,0,train,31,-3.0383939860684013,-18906.638393986057,236.0,0,1000,,20.0,80.10000000000001,80.10000000000001,90.9,,
