timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.436733,696.021368,lagrangian,easy,0,train,12,-0.323927663790728,-0.323927663790728,0.0,0,1000,,20.0,0.0,0.0,0.0,,
2000,2.810252,711.678936,lagrangian,easy,0,train,15,-0.1855454302018309,-0.1855454302018309,0.0,0,1000,,20.0,0.0,0.0,0.0,,
3000,4.703584,637.810931,lagrangian,easy,0,train,21,-0.19792391549395094,-0.19792391549395094,0.0,0,1000,,20.0,0.0,0.0,0.0,,
4000,6.094046,656.377915,lagrangian,easy,0,train,0,-1.3348047403260037,-1.3348047403260037,0.0,0,1000,,20.0,0.0,0.0,0.0,,
5000,7.970794,627.289686,lagrangian,easy,0,train,3,1.5730981519241962,1.5730981519241962,0.0,1,1000,,20.0,0.0,0.0,0.0,,
6000,9.619391,623.739821,lagrangian,easy,0,train,27,-0.22317455987357704,-0.22317455987357704,0.0,0,1000,,20.0,0.0,0.0,0.0,,
7000,11.969026,584.842721,lagrangian,easy,0,train,3,-0.8492895433984194,-0.8492895433984194,0.0,0,1000,,20.0,0.0,0.0,0.0,,
8000,13.336649,599.850656,lagrangian,easy,0,train,7,-1.224182213616594,-1.224182213616594,0.0,0,1000,,20.0,0.0,0.0,0.0,,
9000,15.18505,592.688032,lagrangian,easy,0,train,9,-0.2785914506441971,-0.2785914506441971,0.0,0,1000,,20.0,0.0,0.0,0.0,,
10000,16.554999,604.047011,lagrangian,easy,0,train,19,-0.4364216078647858,-0.4364216078647858,0.0,0,1000,,20.0,0.0,0.0,0.0,,
11000,18.41063,597.480783,lagrangian,easy,0,train,21,0.02703792159933638,0.02703792159933638,0.0,0,1000,,20.0,0.0,0.0,0.0,,
12000,19.789767,606.373892,lagrangian,easy,0,train,18,0.8710002193164693,0.8710002193164693,0.0,0,1000,,20.0,0.0,0.0,0.0,,
13000,21.659296,600.204084,lagrangian,easy,0,train,4,1.90420335676001,1.90420335676001,0.0,1,1000,,20.0,0.0,0.0,0.0,,
14000,23.045292,607.499256,lagrangian,easy,0,train,23,0.7391341838816621,0.7391341838816621,205.0,0,1000,,20.0,0.0,0.0,9.25,,
15000,24.974628,600.609456,lagrangian,easy,0,train,6,0.7459830717912718,0.7459830717912718,0.0,0,1000,,20.0,9.25,9.25,8.25,,
16000,26.351687,607.171668,lagrangian,easy,0,train,24,2.5174911693266613,2.5174911693266613,0.0,1,1000,,20.0,8.25,8.25,7.25,,
17000,28.343711,599.78022,lagrangian,easy,0,train,24,4.162903386004896,4.162903386004896,0.0,2,1000,,20.0,7.25,7.25,6.25,,
18000,29.92289,601.54609,lagrangian,easy,0,train,12,-0.988270308475867,-2957.238270308478,473.0,0,1000,,20.0,6.25,6.25,28.900000000000002,,
19000,31.847197,596.598723,lagrangian,easy,0,train,26,0.8235220269004384,-7310.876477973104,253.0,0,1000,,20.0,28.900000000000002,28.900000000000002,40.550000000000004,,
20000,33.232825,601.814549,lagrangian,easy,0,train,1,2.5435253221731084,2.5435253221731084,0.0,1,1000,,20.0,40.550000000000004,40.550000000000004,39.550000000000004,,
21000,35.123487,597.890453,lagrangian,easy,0,train,6,1.041849984989617,1.041849984989617,0.0,0,1000,,20.0,39.550000000000004,39.550000000000004,38.550000000000004,,
22000,36.536801,602.132494,lagrangian,easy,0,train,7,0.8035407385275382,-13337.496459261474,346.0,0,1000,,20.0,38.550000000000004,38.550000000000004,54.85000000000001,,
23000,38.418664,598.667301,lagrangian,easy,0,train,23,1.1393895530558147,1.1393895530558147,0.0,0,1000,,20.0,54.85000000000001,54.85000000000001,53.85000000000001,,
24000,39.78771,603.201285,lagrangian,easy,0,train,14,0.4045003395026904,0.4045003395026904,0.0,0,1000,,20.0,53.85000000000001,53.85000000000001,52.85000000000001,,
25000,41.736487,598.996217,lagrangian,easy,0,train,24,3.992625021601292,3.992625021601292,0.0,2,1000,,20.0,52.85000000000001,52.85000000000001,51.85000000000001,,
26000,43.088729,603.405996,lagrangian,easy,0,train,17,2.1443707542191546,2.1443707542191546,0.0,1,1000,,20.0,51.85000000000001,51.85000000000001,50.85000000000001,,
27000,44.96899,600.413689,lagrangian,easy,0,train,5,-2.0059772437617625,-2.0059772437617625,0.0,0,1000,,20.0,50.85000000000001,50.85000000000001,49.85000000000001,,
28000,46.360936,603.956693,lagrangian,easy,0,train,25,2.7863835568861846,2.7863835568861846,0.0,1,1000,,20.0,49.85000000000001,49.85000000000001,48.85000000000001,,
29000,48.203063,601.621462,lagrangian,easy,0,train,13,0.7013405999599773,0.7013405999599773,0.0,0,1000,,20.0,48.85000000000001,48.85000000000001,47.85000000000001,,
30000,49.567499,605.235245,lagrangian,easy,0,train,8,0.11228206156487763,-12775.837717938444,267.0,0,1000,,20.0,47.85000000000001,47.85000000000001,60.20000000000001,,
31000,51.448227,602.547429,lagrangian,easy,0,train,9,0.3488528579513872,0.3488528579513872,0.0,0,1000,,20.0,60.20000000000001,60.20000000000001,59.20000000000001,,
32000,52.801892,606.03883,lagrangian,easy,0,train,20,4.824378666205739,-291.1756213337949,5.0,1,1000,,20.0,59.20000000000001,59.20000000000001,58.45000000000001,,
33000,54.807211,602.110504,lagrangian,easy,0,train,19,1.3350184757784946,-3797.914981524223,65.0,1,1000,,20.0,58.45000000000001,58.45000000000001,60.70000000000001,,
34000,56.221014,604.756029,lagrangian,easy,0,train,16,3.4639408429103393,3.4639408429103393,0.0,2,1000,,20.0,60.70000000000001,60.70000000000001,59.70000000000001,,
35000,58.135061,602.046278,lagrangian,easy,0,train,19,2.1331256286631417,2.1331256286631417,0.0,1,1000,,20.0,59.70000000000001,59.70000000000001,58.70000000000001,,
36000,59.595475,604.072652,lagrangian,easy,0,train,5,3.512068530085254,-10914.687931469929,186.0,1,1000,,20.0,58.70000000000001,58.70000000000001,67.00000000000001,,
37000,61.570161,600.940393,lagrangian,easy,0,train,30,-0.0835290700393021,-938.0835290700395,14.0,0,1000,,20.0,67.00000000000001,67.00000000000001,66.70000000000002,,
38000,63.149505,601.74656,lagrangian,easy,0,train,15,2.3654614734167025,2.3654614734167025,0.0,0,1000,,20.0,66.70000000000002,66.70000000000002,65.70000000000002,,
39000,65.126907,598.83079,lagrangian,easy,0,train,15,3.4474372413319436,3.4474372413319436,0.0,1,1000,,20.0,65.70000000000002,65.70000000000002,64.70000000000002,,
