timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.362175,734.117932,reward_penalty,medium,1,train,5,-0.42424771738561007,-0.42424771738561007,0.0,0,1000,0.1,,,,,,
2000,2.731611,732.167187,reward_penalty,medium,1,train,11,-0.9791740588088698,-0.9791740588088698,0.0,0,1000,0.1,,,,,,
3000,4.512125,664.874694,reward_penalty,medium,1,train,12,-0.7964789554164462,-1.896478955416447,11.0,0,1000,0.1,,,,,,
4000,5.891923,678.894912,reward_penalty,medium,1,train,8,1.1621685278047797,1.1621685278047797,0.0,0,1000,0.1,,,,,,
5000,7.693868,649.867829,reward_penalty,medium,1,train,31,0.16104712066708693,0.16104712066708693,0.0,0,1000,0.1,,,,,,
6000,9.128827,657.258222,reward_penalty,medium,1,train,9,0.004587400151868648,0.004587400151868648,0.0,0,1000,0.1,,,,,,
7000,10.993538,636.73744,reward_penalty,medium,1,train,11,0.04823249104713101,-2.0517675089528695,21.0,0,1000,0.1,,,,,,
8000,12.384841,645.950726,reward_penalty,medium,1,train,5,0.1746011033086965,0.1746011033086965,0.0,0,1000,0.1,,,,,,
9000,14.134451,636.741947,reward_penalty,medium,1,train,15,0.579913772997211,0.579913772997211,0.0,0,1000,0.1,,,,,,
10000,15.507441,644.851552,reward_penalty,medium,1,train,0,0.8538161177222112,-14.746183882277782,156.0,1,1000,0.1,,,,,,
11000,17.261695,637.248965,reward_penalty,medium,1,train,16,1.5391727080960076,-0.8608272919039925,24.0,0,1000,0.1,,,,,,
12000,18.628395,644.177637,reward_penalty,medium,1,train,1,0.928741084088492,0.928741084088492,0.0,0,1000,0.1,,,,,,
13000,20.384371,637.743379,reward_penalty,medium,1,train,12,0.223757084089365,0.223757084089365,0.0,0,1000,0.1,,,,,,
14000,21.744966,643.827069,reward_penalty,medium,1,train,7,0.9660012199520867,-2.6339987800479134,36.0,0,1000,0.1,,,,,,
15000,23.556608,636.763839,reward_penalty,medium,1,train,13,-0.09966353776217929,-28.599663537762183,285.0,0,1000,0.1,,,,,,
16000,24.947544,641.345567,reward_penalty,medium,1,train,28,1.8275690721773536,1.8275690721773536,0.0,1,1000,0.1,,,,,,
17000,26.689819,636.946912,reward_penalty,medium,1,train,6,-1.9834461287238179,-1.9834461287238179,0.0,0,1000,0.1,,,,,,
18000,28.066047,641.344256,reward_penalty,medium,1,train,25,-0.6544359073189734,-0.6544359073189734,0.0,0,1000,0.1,,,,,,
19000,29.810419,637.360963,reward_penalty,medium,1,train,18,-1.1485910375732618,-32.24859103757321,311.0,0,1000,0.1,,,,,,
20000,31.191215,641.206088,reward_penalty,medium,1,train,20,-0.7388499762702243,-0.7388499762702243,0.0,0,1000,0.1,,,,,,
21000,32.969837,636.945746,reward_penalty,medium,1,train,30,0.4409532037527496,0.4409532037527496,0.0,0,1000,0.1,,,,,,
22000,34.468673,638.260617,reward_penalty,medium,1,train,5,2.8325661897049432,2.8325661897049432,0.0,1,1000,0.1,,,,,,
23000,36.354741,632.654701,reward_penalty,medium,1,train,18,-0.9009147149270109,-0.9009147149270109,0.0,0,1000,0.1,,,,,,
24000,37.749987,635.761736,reward_penalty,medium,1,train,20,-0.6710687314603989,-0.6710687314603989,0.0,0,1000,0.1,,,,,,
25000,39.505595,632.821637,reward_penalty,medium,1,train,11,-0.6628581150562685,-0.6628581150562685,0.0,0,1000,0.1,,,,,,
26000,40.879263,636.019243,reward_penalty,medium,1,train,28,0.11187592656559486,0.11187592656559486,0.0,1,1000,0.1,,,,,,
27000,42.629332,633.366666,reward_penalty,medium,1,train,10,1.90875641983029,1.90875641983029,0.0,1,1000,0.1,,,,,,
28000,44.012787,636.178699,reward_penalty,medium,1,train,28,0.18870972031483801,-13.411290279685147,136.0,1,1000,0.1,,,,,,
29000,45.796712,633.233171,reward_penalty,medium,1,train,29,1.3670892208717962,-7.732910779128202,91.0,0,1000,0.1,,,,,,
30000,47.232557,635.155054,reward_penalty,medium,1,train,14,1.2958267773071468,1.2958267773071468,0.0,0,1000,0.1,,,,,,
31000,48.981842,632.887548,reward_penalty,medium,1,train,18,0.3807958006963539,0.3807958006963539,0.0,0,1000,0.1,,,,,,
32000,50.375271,635.232268,reward_penalty,medium,1,train,4,-2.3032340178115382,-13.403234017811537,111.0,0,1000,0.1,,,,,,
33000,52.132748,632.999385,reward_penalty,medium,1,train,23,1.1478033640465293,1.1478033640465293,0.0,0,1000,0.1,,,,,,
34000,53.502169,635.48821,reward_penalty,medium,1,train,23,0.5736006902594721,-4.526399309740527,51.0,0,1000,0.1,,,,,,
35000,55.252643,633.453821,reward_penalty,medium,1,train,9,-0.11139505150898188,-0.11139505150898188,0.0,0,1000,0.1,,,,,,
36000,56.634792,635.651633,reward_penalty,medium,1,train,17,1.0585668855396215,-4.841433114460379,59.0,0,1000,0.1,,,,,,
37000,58.376124,633.820734,reward_penalty,medium,1,train,23,1.5826829441816697,1.5826829441816697,0.0,0,1000,0.1,,,,,,
38000,59.743714,636.050107,reward_penalty,medium,1,train,30,0.24934321757084155,-18.35065678242915,186.0,0,1000,0.1,,,,,,
39000,61.497931,634.167638,reward_penalty,medium,1,train,0,1.3034188832252442,-1.8965811167747553,32.0,1,1000,0.1,,,,,,
40000,62.883923,636.092598,reward_penalty,medium,1,train,22,2.553555942600066,-0.14644405739993538,27.0,1,1000,0.1,,,,,,
41000,64.653481,634.149887,reward_penalty,medium,1,train,13,0.14715361685240191,0.14715361685240191,0.0,0,1000,0.1,,,,,,
42000,66.039544,635.982553,reward_penalty,medium,1,train,9,1.1592305445192588,1.1592305445192588,0.0,1,1000,0.1,,,,,,
43000,67.41133,637.874935,reward_penalty,medium,1,train,9,2.9823494594052775,-7.117650540594721,101.0,1,1000,0.1,,,,,,
44000,69.167017,636.141319,reward_penalty,medium,1,train,7,0.718996925801072,-32.281003074198914,330.0,0,1000,0.1,,,,,,
45000,70.522883,638.090726,reward_penalty,medium,1,train,31,2.292592288901056,2.292592288901056,0.0,1,1000,0.1,,,,,,
46000,72.282305,636.393616,reward_penalty,medium,1,train,29,1.5145187372917817,-44.08548126270813,456.0,0,1000,0.1,,,,,,
47000,73.647213,638.177545,reward_penalty,medium,1,train,22,0.2712763340345248,-59.12872366596541,594.0,0,1000,0.1,,,,,,
48000,75.412433,636.499791,reward_penalty,medium,1,train,25,-1.4986890922189182,-1.4986890922189182,0.0,0,1000,0.1,,,,,,
49000,76.778722,638.197619,reward_penalty,medium,1,train,1,-0.08865531362219503,-14.68865531362219,146.0,0,1000,0.1,,,,,,
50000,78.542206,636.60037,reward_penalty,medium,1,train,0,0.7542758818374782,-1.9457241181625218,27.0,0,1000,0.1,,,,,,
51000,79.97712,637.682348,reward_penalty,medium,1,train,28,0.42597854357908926,-52.2740214564208,527.0,1,1000,0.1,,,,,,
52000,82.070902,633.59847,reward_penalty,medium,1,train,17,0.9515285751628375,-42.34847142483717,433.0,0,1000,0.1,,,,,,
53000,83.65401,633.561943,reward_penalty,medium,1,train,8,3.009490676130481,3.009490676130481,0.0,1,1000,0.1,,,,,,
54000,85.481133,631.718321,reward_penalty,medium,1,train,24,2.878298779446503,2.878298779446503,0.0,0,1000,0.1,,,,,,
55000,86.879227,633.062689,reward_penalty,medium,1,train,13,-2.047246847048047,-2.047246847048047,0.0,0,1000,0.1,,,,,,
56000,88.756042,630.94293,reward_penalty,medium,1,train,19,-2.151096166305967,-2.151096166305967,0.0,0,1000,0.1,,,,,,
57000,90.16858,632.149214,reward_penalty,medium,1,train,15,0.9654898324079251,0.9654898324079251,0.0,0,1000,0.1,,,,,,
58000,91.942088,630.831856,reward_penalty,medium,1,train,10,0.26978379472290626,-7.030216205277097,73.0,0,1000,0.1,,,,,,
59000,93.32799,632.179026,reward_penalty,medium,1,train,25,-1.7436356724697408,-1.7436356724697408,0.0,0,1000,0.1,,,,,,
60000,95.102881,630.89569,reward_penalty,medium,1,train,8,1.9243127400484847,1.9243127400484847,0.0,1,1000,0.1,,,,,,
61000,96.492348,632.17445,reward_penalty,medium,1,train,30,-1.110350597941224,-40.91035059794118,398.0,0,1000,0.1,,,,,,
