timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.49292,669.825714,reward_penalty,hard,2,train,8,0.8736529529108756,0.8736529529108756,0.0,0,1000,0.0,,,,,,
2000,2.994085,667.98276,reward_penalty,hard,2,train,15,0.6126076709059114,0.6126076709059114,168.0,0,1000,0.0,,,,,,
3000,4.904539,611.677515,reward_penalty,hard,2,train,13,0.11150939675815252,0.11150939675815252,0.0,0,1000,0.0,,,,,,
4000,6.412737,623.758051,reward_penalty,hard,2,train,8,-0.018008589230466998,-0.018008589230466998,63.0,0,1000,0.0,,,,,,
5000,8.309684,601.707179,reward_penalty,hard,2,train,22,-0.8897698611029241,-0.8897698611029241,0.0,0,1000,0.0,,,,,,
6000,9.816173,611.235862,reward_penalty,hard,2,train,11,-1.8388625657063442,-1.8388625657063442,0.0,0,1000,0.0,,,,,,
7000,11.687839,598.912806,reward_penalty,hard,2,train,18,1.0758537863950006,1.0758537863950006,220.0,0,1000,0.0,,,,,,
8000,13.233797,604.512539,reward_penalty,hard,2,train,11,-0.6675470439316038,-0.6675470439316038,0.0,0,1000,0.0,,,,,,
9000,15.128126,594.918135,reward_penalty,hard,2,train,8,0.1514762246151804,0.1514762246151804,0.0,0,1000,0.0,,,,,,
10000,16.639464,600.980682,reward_penalty,hard,2,train,7,-1.2916338375859922,-1.2916338375859922,0.0,0,1000,0.0,,,,,,
11000,18.530656,593.61075,reward_penalty,hard,2,train,2,0.06345527402958107,0.06345527402958107,24.0,0,1000,0.0,,,,,,
12000,20.018249,599.452881,reward_penalty,hard,2,train,17,0.5301796456118395,0.5301796456118395,174.0,0,1000,0.0,,,,,,
13000,21.928901,592.824786,reward_penalty,hard,2,train,31,0.8413543321155801,0.8413543321155801,252.0,0,1000,0.0,,,,,,
14000,23.414726,597.914214,reward_penalty,hard,2,train,11,0.9314451829670434,0.9314451829670434,252.0,0,1000,0.0,,,,,,
15000,25.382146,590.966468,reward_penalty,hard,2,train,21,0.9815455106167177,0.9815455106167177,155.0,0,1000,0.0,,,,,,
16000,26.86973,595.465506,reward_penalty,hard,2,train,15,1.5843482787107668,1.5843482787107668,0.0,0,1000,0.0,,,,,,
17000,28.753978,591.222424,reward_penalty,hard,2,train,31,0.4337250867540796,0.4337250867540796,280.0,0,1000,0.0,,,,,,
18000,30.25213,594.999325,reward_penalty,hard,2,train,31,0.7760219563771322,0.7760219563771322,211.0,0,1000,0.0,,,,,,
19000,32.144434,591.082002,reward_penalty,hard,2,train,26,1.5131381794349892,1.5131381794349892,95.0,0,1000,0.0,,,,,,
20000,33.624138,594.8107,reward_penalty,hard,2,train,20,1.9621147921685353,1.9621147921685353,233.0,0,1000,0.0,,,,,,
21000,35.499642,591.555179,reward_penalty,hard,2,train,28,3.797551331334515,3.797551331334515,0.0,2,1000,0.0,,,,,,
22000,36.972937,595.029731,reward_penalty,hard,2,train,20,2.2265964075321447,2.2265964075321447,132.0,0,1000,0.0,,,,,,
23000,38.882391,591.527328,reward_penalty,hard,2,train,5,4.158032095595023,4.158032095595023,55.0,1,1000,0.0,,,,,,
24000,40.599416,591.14146,reward_penalty,hard,2,train,7,2.7823131745079746,2.7823131745079746,79.0,1,1000,0.0,,,,,,
25000,42.502828,588.196072,reward_penalty,hard,2,train,3,4.773962374946239,4.773962374946239,25.0,2,1000,0.0,,,,,,
26000,44.020803,590.629758,reward_penalty,hard,2,train,6,0.4407711809385947,0.4407711809385947,0.0,0,1000,0.0,,,,,,
27000,46.066944,586.103481,reward_penalty,hard,2,train,4,3.4526158082763967,3.4526158082763967,184.0,1,1000,0.0,,,,,,
28000,47.594971,588.297376,reward_penalty,hard,2,train,10,1.8335778274073022,1.8335778274073022,143.0,1,1000,0.0,,,,,,
29000,49.492761,585.944207,reward_penalty,hard,2,train,11,3.0551931803571706,3.0551931803571706,88.0,1,1000,0.0,,,,,,
30000,51.010802,588.110673,reward_penalty,hard,2,train,19,3.399652455506797,3.399652455506797,243.0,1,1000,0.0,,,,,,
31000,52.899393,586.018016,reward_penalty,hard,2,train,7,3.3983372807618637,3.3983372807618637,93.0,1,1000,0.0,,,,,,
32000,54.395809,588.280558,reward_penalty,hard,2,train,6,5.62383779922755,5.62383779922755,200.0,2,1000,0.0,,,,,,
33000,56.272525,586.431768,reward_penalty,hard,2,train,10,2.6614615441711313,2.6614615441711313,130.0,1,1000,0.0,,,,,,
34000,57.769369,588.547138,reward_penalty,hard,2,train,1,7.884994031390806,7.884994031390806,43.0,4,1000,0.0,,,,,,
35000,59.666651,586.592281,reward_penalty,hard,2,train,26,2.716677697863784,2.716677697863784,76.0,1,1000,0.0,,,,,,
36000,61.170178,588.522024,reward_penalty,hard,2,train,28,7.917786917488871,7.917786917488871,0.0,3,1000,0.0,,,,,,
37000,63.076705,586.58734,reward_penalty,hard,2,train,31,10.917233031726571,10.917233031726571,97.0,4,1000,0.0,,,,,,
