timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.256708,795.726946,lagrangian,easy,1,train,5,1.1176528651792057,1.1176528651792057,0.0,0,1000,,0.0,0.0,0.0,0.0,,
2000,2.508881,797.166697,lagrangian,easy,1,train,11,-1.0535950424099867,-1.0535950424099867,0.0,0,1000,,0.0,0.0,0.0,0.0,,
3000,4.180075,717.689664,lagrangian,easy,1,train,12,-0.4456149763009307,-0.4456149763009307,0.0,0,1000,,0.0,0.0,0.0,0.0,,
4000,5.450349,733.897329,lagrangian,easy,1,train,8,-1.4215913550624069,-1.4215913550624069,0.0,0,1000,,0.0,0.0,0.0,0.0,,
5000,7.137539,700.5211,lagrangian,easy,1,train,31,0.4078071477236562,0.4078071477236562,112.0,0,1000,,0.0,0.0,0.0,5.6000000000000005,,
6000,8.447671,710.254537,lagrangian,easy,1,train,9,1.9437584678467248,1.9437584678467248,0.0,0,1000,,0.0,5.6000000000000005,5.6000000000000005,5.6000000000000005,,
7000,10.131693,690.900819,lagrangian,easy,1,train,11,-1.208426858242038,-1.208426858242038,0.0,0,1000,,0.0,5.6000000000000005,5.6000000000000005,5.6000000000000005,,
8000,11.397225,701.924857,lagrangian,easy,1,train,5,1.344564910863593,-60.25543508913641,11.0,0,1000,,0.0,5.6000000000000005,5.6000000000000005,6.15,,
9000,13.121017,685.922072,lagrangian,easy,1,train,15,-3.3407542602125795,-3.3407542602125795,0.0,0,1000,,0.0,6.15,6.15,6.15,,
10000,14.429691,693.015201,lagrangian,easy,1,train,0,-3.066012465148642,-3.066012465148642,0.0,0,1000,,0.0,6.15,6.15,6.15,,
11000,16.135764,681.715294,lagrangian,easy,1,train,16,-0.6717012110333469,-455.7717012110336,74.0,0,1000,,0.0,6.15,6.15,9.850000000000001,,
12000,17.401998,689.575767,lagrangian,easy,1,train,1,-1.6951700768035933,-1695.895170076806,172.0,0,1000,,0.0,9.850000000000001,9.850000000000001,18.450000000000003,,
13000,19.118276,679.97745,lagrangian,easy,1,train,12,-1.644110621095698,-1.644110621095698,0.0,0,1000,,0.0,18.450000000000003,18.450000000000003,18.450000000000003,,
14000,20.381729,686.889514,lagrangian,easy,1,train,7,-5.044197641281642,-5.044197641281642,0.0,0,1000,,0.0,18.450000000000003,18.450000000000003,18.450000000000003,,
15000,22.178374,676.334381,lagrangian,easy,1,train,13,1.2847138398545552,-2102.015286160146,114.0,0,1000,,0.0,18.450000000000003,18.450000000000003,24.150000000000002,,
16000,23.425711,683.010079,lagrangian,easy,1,train,28,-6.222034533101994,-6.222034533101994,0.0,0,1000,,0.0,24.150000000000002,24.150000000000002,24.150000000000002,,
17000,25.110956,676.995138,lagrangian,easy,1,train,6,-5.901313913724395,-5.901313913724395,0.0,0,1000,,0.0,24.150000000000002,24.150000000000002,24.150000000000002,,
18000,26.39692,681.89763,lagrangian,easy,1,train,25,-4.483774775059056,-4.483774775059056,0.0,0,1000,,0.0,24.150000000000002,24.150000000000002,24.150000000000002,,
19000,28.311709,671.100325,lagrangian,easy,1,train,18,-4.259604603608704,-4.259604603608704,0.0,0,1000,,0.0,24.150000000000002,24.150000000000002,24.150000000000002,,
20000,29.676571,673.932078,lagrangian,easy,1,train,20,-2.01782512542353,-2.01782512542353,0.0,0,1000,,0.0,24.150000000000002,24.150000000000002,24.150000000000002,,
21000,31.482297,667.041398,lagrangian,easy,1,train,30,-2.390395932144691,-2.390395932144691,0.0,0,1000,,0.0,24.150000000000002,24.150000000000002,24.150000000000002,,
22000,32.754951,671.654058,lagrangian,easy,1,train,5,1.0900395384525796,1.0900395384525796,0.0,0,1000,,0.0,24.150000000000002,24.150000000000002,24.150000000000002,,
23000,34.513174,666.412061,lagrangian,easy,1,train,18,-0.9034155875398522,-991.0534155875403,41.0,0,1000,,0.0,24.150000000000002,24.150000000000002,26.200000000000003,,
24000,35.804184,670.312581,lagrangian,easy,1,train,20,-0.742381636496058,-0.742381636496058,0.0,0,1000,,0.0,26.200000000000003,26.200000000000003,26.200000000000003,,
25000,37.538937,665.974964,lagrangian,easy,1,train,11,1.370159999155493,1.370159999155493,0.0,0,1000,,0.0,26.200000000000003,26.200000000000003,26.200000000000003,,
26000,38.854569,669.16184,lagrangian,easy,1,train,28,-7.108557824954799,-7.108557824954799,0.0,0,1000,,0.0,26.200000000000003,26.200000000000003,26.200000000000003,,
27000,40.689825,663.556417,lagrangian,easy,1,train,10,-2.9794157747071703,-2.9794157747071703,0.0,0,1000,,0.0,26.200000000000003,26.200000000000003,26.200000000000003,,
28000,41.944337,667.551312,lagrangian,easy,1,train,28,-3.178446925843202,-3.178446925843202,0.0,0,1000,,0.0,26.200000000000003,26.200000000000003,26.200000000000003,,
29000,43.707006,663.509085,lagrangian,easy,1,train,29,2.658262181023404,2.658262181023404,0.0,0,1000,,0.0,26.200000000000003,26.200000000000003,26.200000000000003,,
