timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.246467,802.26423,lagrangian,easy,2,train,8,-0.8375804112267393,-0.8375804112267393,0.0,0,1000,,10.0,0.0,0.0,0.0,,
2000,2.509229,797.056166,lagrangian,easy,2,train,15,0.6924536143537052,0.6924536143537052,0.0,0,1000,,10.0,0.0,0.0,0.0,,
3000,4.162977,720.637418,lagrangian,easy,2,train,13,0.24380320677995249,0.24380320677995249,0.0,0,1000,,10.0,0.0,0.0,0.0,,
4000,5.457123,732.986345,lagrangian,easy,2,train,8,-0.718121097523658,-0.718121097523658,0.0,0,1000,,10.0,0.0,0.0,0.0,,
5000,7.126154,701.64038,lagrangian,easy,2,train,22,0.559255596421667,0.559255596421667,0.0,0,1000,,10.0,0.0,0.0,0.0,,
6000,8.40322,714.011603,lagrangian,easy,2,train,11,1.7943650294269968,1.7943650294269968,0.0,0,1000,,10.0,0.0,0.0,0.0,,
7000,10.05855,695.925121,lagrangian,easy,2,train,18,-3.3507774874983096,-3.3507774874983096,0.0,0,1000,,10.0,0.0,0.0,0.0,,
8000,11.320313,706.694056,lagrangian,easy,2,train,11,0.17803817851018966,0.17803817851018966,0.0,0,1000,,10.0,0.0,0.0,0.0,,
9000,12.963336,694.265519,lagrangian,easy,2,train,8,-2.080143056870502,-2.080143056870502,96.0,0,1000,,10.0,0.0,0.0,4.3,,
10000,14.228468,702.816025,lagrangian,easy,2,train,7,-5.468068907275962,-5.468068907275962,0.0,0,1000,,10.0,4.3,4.3,3.8,,
11000,15.871116,693.082802,lagrangian,easy,2,train,2,-0.9465266411203741,-1688.1465266411221,444.0,0,1000,,10.0,3.8,3.8,25.500000000000004,,
12000,17.123713,700.782448,lagrangian,easy,2,train,17,-0.5968024977299364,-0.5968024977299364,0.0,0,1000,,10.0,25.500000000000004,25.500000000000004,25.000000000000004,,
13000,18.783668,692.090445,lagrangian,easy,2,train,31,0.8372957271106598,-1724.1627042728892,69.0,0,1000,,10.0,25.000000000000004,25.000000000000004,27.950000000000003,,
14000,20.053918,698.117754,lagrangian,easy,2,train,11,-0.0976219232557507,-0.0976219232557507,0.0,0,1000,,10.0,27.950000000000003,27.950000000000003,27.450000000000003,,
15000,21.754821,689.502215,lagrangian,easy,2,train,21,-1.908134928666478,-770.5081349286665,28.0,0,1000,,10.0,27.450000000000003,27.450000000000003,28.35,,
16000,22.997077,695.740464,lagrangian,easy,2,train,15,1.7926108410852322,1.7926108410852322,0.0,0,1000,,10.0,28.35,28.35,27.85,,
17000,24.643239,689.844249,lagrangian,easy,2,train,31,-1.5107536985908059,-1.5107536985908059,0.0,0,1000,,10.0,27.85,27.85,27.35,,
18000,25.892213,695.18958,lagrangian,easy,2,train,31,0.2956565636697208,0.2956565636697208,0.0,0,1000,,10.0,27.35,27.35,26.85,,
19000,27.535163,690.026683,lagrangian,easy,2,train,26,-0.7107179846472749,-0.7107179846472749,0.0,0,1000,,10.0,26.85,26.85,26.35,,
20000,28.796532,694.527978,lagrangian,easy,2,train,20,-2.0459431827794226,-2.0459431827794226,0.0,0,1000,,10.0,26.35,26.35,25.85,,
21000,30.437059,689.948296,lagrangian,easy,2,train,28,2.1291532801462254,2.1291532801462254,0.0,1,1000,,10.0,25.85,25.85,25.35,,
22000,31.672887,694.600308,lagrangian,easy,2,train,20,-1.991031349482212,-1.991031349482212,0.0,0,1000,,10.0,25.35,25.35,24.85,,
23000,33.306632,690.553084,lagrangian,easy,2,train,5,-1.531962512659467,-2834.431962512663,114.0,0,1000,,10.0,24.85,24.85,30.05,,
24000,34.549372,694.657967,lagrangian,easy,2,train,7,-4.147060132324763,-4.147060132324763,0.0,0,1000,,10.0,30.05,30.05,29.55,,
25000,36.185021,690.89354,lagrangian,easy,2,train,3,-5.256599596631245,-5.256599596631245,0.0,0,1000,,10.0,29.55,29.55,29.05,,
26000,37.420691,694.802702,lagrangian,easy,2,train,6,1.1942934957664235,-2177.5557065042417,75.0,0,1000,,10.0,29.05,29.05,32.3,,
27000,39.042909,691.546756,lagrangian,easy,2,train,4,-5.157802416074906,-5.157802416074906,0.0,0,1000,,10.0,32.3,32.3,31.799999999999997,,
28000,40.289521,694.969733,lagrangian,easy,2,train,10,-2.3494700189515947,-2.3494700189515947,0.0,0,1000,,10.0,31.799999999999997,31.799999999999997,31.299999999999997,,
29000,41.926076,691.693568,lagrangian,easy,2,train,11,-1.9271499828852723,-1.9271499828852723,0.0,0,1000,,10.0,31.299999999999997,31.299999999999997,30.799999999999997,,
30000,43.162341,695.050272,lagrangian,easy,2,train,19,-2.4757249069512772,-3482.8757249069517,113.0,0,1000,,10.0,30.799999999999997,30.799999999999997,35.949999999999996,,
