timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.444502,692.277571,lagrangian,medium,0,train,12,-0.1595108169089008,-0.1595108169089008,0.0,0,1000,,5.0,0.0,0.0,0.0,,
2000,2.869358,697.017743,lagrangian,medium,0,train,15,-0.6746716967650976,-0.6746716967650976,97.0,0,1000,,5.0,0.0,0.0,4.6000000000000005,,
3000,4.827546,621.433227,lagrangian,medium,0,train,21,-0.2072897746422,-0.2072897746422,0.0,0,1000,,5.0,4.6000000000000005,4.6000000000000005,4.3500000000000005,,
4000,6.269631,637.995643,lagrangian,medium,0,train,0,0.6553632293672811,-269.0446367706328,62.0,0,1000,,5.0,4.3500000000000005,4.3500000000000005,7.200000000000001,,
5000,8.167988,612.145559,lagrangian,medium,0,train,3,-1.5733409364804123,-1.5733409364804123,0.0,0,1000,,5.0,7.200000000000001,7.200000000000001,6.950000000000001,,
6000,9.65029,621.742635,lagrangian,medium,0,train,27,2.33828167695871,2.33828167695871,0.0,1,1000,,5.0,6.950000000000001,6.950000000000001,6.700000000000001,,
7000,11.555561,605.768738,lagrangian,medium,0,train,3,-1.6800496872198996,-1.6800496872198996,0.0,0,1000,,5.0,6.700000000000001,6.700000000000001,6.450000000000001,,
8000,13.001141,615.330393,lagrangian,medium,0,train,7,-3.2301369230683403,-3.2301369230683403,0.0,0,1000,,5.0,6.450000000000001,6.450000000000001,6.200000000000001,,
9000,14.896426,604.171482,lagrangian,medium,0,train,9,-1.6327445105393317,-1.6327445105393317,0.0,0,1000,,5.0,6.200000000000001,6.200000000000001,5.950000000000001,,
10000,16.341139,611.95231,lagrangian,medium,0,train,19,-3.54569244929493,-3.54569244929493,0.0,0,1000,,5.0,5.950000000000001,5.950000000000001,5.700000000000001,,
