timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.358101,736.319731,lagrangian,easy,0,train,12,-0.323927663790728,-0.323927663790728,0.0,0,1000,,0.0,0.0,0.0,0.0,,
2000,2.737431,730.610922,lagrangian,easy,0,train,15,-0.1855454302018309,-0.1855454302018309,0.0,0,1000,,0.0,0.0,0.0,0.0,,
3000,4.619899,649.364113,lagrangian,easy,0,train,21,-0.19792391549395094,-0.19792391549395094,0.0,0,1000,,0.0,0.0,0.0,0.0,,
4000,6.014026,665.111276,lagrangian,easy,0,train,0,-1.3348047403260037,-1.3348047403260037,0.0,0,1000,,0.0,0.0,0.0,0.0,,
5000,7.836496,638.039911,lagrangian,easy,0,train,3,1.5730981519241962,1.5730981519241962,0.0,1,1000,,0.0,0.0,0.0,0.0,,
6000,9.213981,651.183922,lagrangian,easy,0,train,27,-0.22317455987357704,-0.22317455987357704,0.0,0,1000,,0.0,0.0,0.0,0.0,,
7000,11.001306,636.287836,lagrangian,easy,0,train,3,-0.8492895433984194,-0.8492895433984194,0.0,0,1000,,0.0,0.0,0.0,0.0,,
8000,12.354381,647.543318,lagrangian,easy,0,train,7,-1.224182213616594,-1.224182213616594,0.0,0,1000,,0.0,0.0,0.0,0.0,,
9000,14.160602,635.565931,lagrangian,easy,0,train,9,-0.2785914506441971,-0.2785914506441971,0.0,0,1000,,0.0,0.0,0.0,0.0,,
10000,15.563983,642.508889,lagrangian,easy,0,train,19,-0.4364216078647858,-0.4364216078647858,0.0,0,1000,,0.0,0.0,0.0,0.0,,
11000,17.381985,632.838958,lagrangian,easy,0,train,21,0.02703792159933638,0.02703792159933638,0.0,0,1000,,0.0,0.0,0.0,0.0,,
12000,18.818991,637.653558,lagrangian,easy,0,train,18,0.8710002193164693,0.8710002193164693,0.0,0,1000,,0.0,0.0,0.0,0.0,,
13000,20.72658,627.213803,lagrangian,easy,0,train,4,1.90420335676001,1.90420335676001,0.0,1,1000,,0.0,0.0,0.0,0.0,,
14000,22.096983,633.570481,lagrangian,easy,0,train,23,0.7391341838816621,0.7391341838816621,205.0,0,1000,,0.0,0.0,0.0,10.25,,
15000,24.031589,624.178318,lagrangian,easy,0,train,6,0.7459830717912718,0.7459830717912718,0.0,0,1000,,0.0,10.25,10.25,10.25,,
16000,25.481947,627.895392,lagrangian,easy,0,train,24,2.5174911693266613,2.5174911693266613,0.0,1,1000,,0.0,10.25,10.25,10.25,,
17000,27.365441,621.22138,lagrangian,easy,0,train,24,4.162903386004896,4.162903386004896,0.0,2,1000,,0.0,10.25,10.25,10.25,,
18000,28.735757,626.397174,lagrangian,easy,0,train,12,-0.988270308475867,-4849.2382703084795,473.0,0,1000,,0.0,10.25,10.25,33.900000000000006,,
19000,30.572823,621.466884,lagrangian,easy,0,train,26,0.832575677288655,-1965.367424322711,58.0,0,1000,,0.0,33.900000000000006,33.900000000000006,36.800000000000004,,
20000,31.929867,626.372707,lagrangian,easy,0,train,1,2.497688901923845,2.497688901923845,0.0,1,1000,,0.0,36.800000000000004,36.800000000000004,36.800000000000004,,
21000,33.782359,621.626111,lagrangian,easy,0,train,6,1.1867939067286506,1.1867939067286506,0.0,0,1000,,0.0,36.800000000000004,36.800000000000004,36.800000000000004,,
22000,35.150737,625.875801,lagrangian,easy,0,train,7,-0.1473159734112519,-0.1473159734112519,0.0,0,1000,,0.0,36.800000000000004,36.800000000000004,36.800000000000004,,
23000,37.107936,619.813378,lagrangian,easy,0,train,23,0.5514894412823435,-2244.248510558717,61.0,0,1000,,0.0,36.800000000000004,36.800000000000004,39.85,,
24000,38.500993,623.360467,lagrangian,easy,0,train,14,-0.032855528507790055,-3188.032855528507,80.0,1,1000,,0.0,39.85,39.85,43.85,,
25000,40.350911,619.564622,lagrangian,easy,0,train,24,3.611736562686035,3.611736562686035,0.0,2,1000,,0.0,43.85,43.85,43.85,,
26000,41.787063,622.202061,lagrangian,easy,0,train,17,0.24713841238601741,0.24713841238601741,0.0,0,1000,,0.0,43.85,43.85,43.85,,
27000,43.61199,619.095724,lagrangian,easy,0,train,5,-2.628398492165025,-2.628398492165025,0.0,0,1000,,0.0,43.85,43.85,43.85,,
28000,44.978169,622.524169,lagrangian,easy,0,train,25,3.499728780135103,3.499728780135103,0.0,1,1000,,0.0,43.85,43.85,43.85,,
29000,46.793592,619.742922,lagrangian,easy,0,train,13,4.047910543375558,4.047910543375558,0.0,1,1000,,0.0,43.85,43.85,43.85,,
30000,48.162098,622.896399,lagrangian,easy,0,train,8,-0.06007582354615293,-10567.910075823544,241.0,0,1000,,0.0,43.85,43.85,55.900000000000006,,
31000,49.978338,620.26867,lagrangian,easy,0,train,9,-0.6435672413752545,-0.6435672413752545,0.0,0,1000,,0.0,55.900000000000006,55.900000000000006,55.900000000000006,,
