timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.278645,782.075253,reward_penalty,easy,1,train,5,1.1176528651792057,1.1176528651792057,0.0,0,1000,30.0,,,,,,
2000,2.53322,789.507823,reward_penalty,easy,1,train,11,-1.0535950424099867,-1.0535950424099867,0.0,0,1000,30.0,,,,,,
3000,4.233589,708.617847,reward_penalty,easy,1,train,12,-0.4456149763009307,-0.4456149763009307,0.0,0,1000,30.0,,,,,,
4000,5.518012,724.897792,reward_penalty,easy,1,train,8,-1.4215913550624069,-1.4215913550624069,0.0,0,1000,30.0,,,,,,
5000,7.219781,692.541127,reward_penalty,easy,1,train,31,0.4078071477236562,-3359.5921928522766,112.0,0,1000,30.0,,,,,,
6000,8.497541,706.086239,reward_penalty,easy,1,train,9,1.9437584678467248,1.9437584678467248,0.0,0,1000,30.0,,,,,,
7000,10.199206,686.327667,reward_penalty,easy,1,train,11,-0.0627158086348607,-0.0627158086348607,0.0,0,1000,30.0,,,,,,
8000,11.504749,695.364772,reward_penalty,easy,1,train,5,1.2864773805618963,1.2864773805618963,0.0,0,1000,30.0,,,,,,
9000,13.204772,681.571581,reward_penalty,easy,1,train,15,-1.5032860117156264,-1.5032860117156264,0.0,0,1000,30.0,,,,,,
10000,14.487506,690.249767,reward_penalty,easy,1,train,0,-1.6707208808657104,-7681.670720880866,256.0,0,1000,30.0,,,,,,
11000,16.192908,679.309586,reward_penalty,easy,1,train,16,-1.493735040817855,-1.493735040817855,0.0,0,1000,30.0,,,,,,
12000,17.470858,686.857942,reward_penalty,easy,1,train,1,-1.0083490652678622,-1.0083490652678622,0.0,0,1000,30.0,,,,,,
13000,19.165819,678.290725,reward_penalty,easy,1,train,12,-0.17796446934570076,-0.17796446934570076,0.0,0,1000,30.0,,,,,,
14000,20.440623,684.910501,reward_penalty,easy,1,train,7,0.3069137586391375,0.3069137586391375,0.0,0,1000,30.0,,,,,,
15000,22.169976,676.590599,reward_penalty,easy,1,train,13,-0.6069497757966977,-0.6069497757966977,0.0,0,1000,30.0,,,,,,
16000,23.453181,682.210127,reward_penalty,easy,1,train,28,-0.2738860053985861,-0.2738860053985861,0.0,0,1000,30.0,,,,,,
