timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.431665,698.484478,lagrangian,easy,0,train,12,-0.323927663790728,-0.323927663790728,0.0,0,1000,,5.0,0.0,0.0,0.0,,
2000,2.822393,708.617251,lagrangian,easy,0,train,15,-0.1855454302018309,-0.1855454302018309,0.0,0,1000,,5.0,0.0,0.0,0.0,,
3000,4.790354,626.25786,lagrangian,easy,0,train,21,-0.19792391549395094,-0.19792391549395094,0.0,0,1000,,5.0,0.0,0.0,0.0,,
4000,6.228636,642.1947,lagrangian,easy,0,train,0,-1.3348047403260037,-1.3348047403260037,0.0,0,1000,,5.0,0.0,0.0,0.0,,
5000,8.238318,606.91929,lagrangian,easy,0,train,3,1.5730981519241962,1.5730981519241962,0.0,1,1000,,5.0,0.0,0.0,0.0,,
6000,9.69152,619.097558,lagrangian,easy,0,train,27,-0.22317455987357704,-0.22317455987357704,0.0,0,1000,,5.0,0.0,0.0,0.0,,
7000,11.667486,599.957542,lagrangian,easy,0,train,3,-0.8492895433984194,-0.8492895433984194,0.0,0,1000,,5.0,0.0,0.0,0.0,,
8000,13.140178,608.819533,lagrangian,easy,0,train,7,-1.224182213616594,-1.224182213616594,0.0,0,1000,,5.0,0.0,0.0,0.0,,
9000,15.138174,594.523265,lagrangian,easy,0,train,9,-0.2785914506441971,-0.2785914506441971,0.0,0,1000,,5.0,0.0,0.0,0.0,,
10000,16.563827,603.725017,lagrangian,easy,0,train,19,-0.4364216078647858,-0.4364216078647858,0.0,0,1000,,5.0,0.0,0.0,0.0,,
11000,18.566768,592.456167,lagrangian,easy,0,train,21,0.02703792159933638,0.02703792159933638,0.0,0,1000,,5.0,0.0,0.0,0.0,,
12000,19.995457,600.136152,lagrangian,easy,0,train,18,0.8710002193164693,0.8710002193164693,0.0,0,1000,,5.0,0.0,0.0,0.0,,
13000,22.002933,590.830201,lagrangian,easy,0,train,4,1.90420335676001,1.90420335676001,0.0,1,1000,,5.0,0.0,0.0,0.0,,
14000,23.406789,598.116919,lagrangian,easy,0,train,23,0.7391341838816621,0.7391341838816621,205.0,0,1000,,5.0,0.0,0.0,10.0,,
15000,25.465289,589.036959,lagrangian,easy,0,train,6,0.7459830717912718,0.7459830717912718,0.0,0,1000,,5.0,10.0,10.0,9.75,,
16000,26.936156,593.99699,lagrangian,easy,0,train,24,2.5174911693266613,2.5174911693266613,0.0,1,1000,,5.0,9.75,9.75,9.5,,
17000,28.913908,587.952233,lagrangian,easy,0,train,24,4.162903386004896,4.162903386004896,0.0,2,1000,,5.0,9.5,9.5,9.25,,
18000,30.324098,593.587207,lagrangian,easy,0,train,12,-0.988270308475867,-4376.2382703084795,473.0,0,1000,,5.0,9.25,9.25,32.650000000000006,,
19000,32.301037,588.216313,lagrangian,easy,0,train,26,0.7107749600852462,-9565.73922503991,293.0,0,1000,,5.0,32.650000000000006,32.650000000000006,47.050000000000004,,
20000,33.721272,593.097351,lagrangian,easy,0,train,1,2.5927202672674103,2.5927202672674103,0.0,1,1000,,5.0,47.050000000000004,47.050000000000004,46.800000000000004,,
21000,35.741872,587.546062,lagrangian,easy,0,train,6,2.369174609942312,2.369174609942312,0.0,1,1000,,5.0,46.800000000000004,46.800000000000004,46.550000000000004,,
22000,37.235945,590.826791,lagrangian,easy,0,train,7,0.8580922409377814,-14988.241907759064,322.0,0,1000,,5.0,46.550000000000004,46.550000000000004,62.400000000000006,,
23000,39.212127,586.553162,lagrangian,easy,0,train,23,1.0211046465908789,-8360.578895353414,134.0,0,1000,,5.0,62.400000000000006,62.400000000000006,68.85000000000001,,
24000,40.649595,590.411709,lagrangian,easy,0,train,14,1.6220133552213958,1.6220133552213958,0.0,1,1000,,5.0,68.85000000000001,68.85000000000001,68.60000000000001,,
25000,42.70526,585.407888,lagrangian,easy,0,train,24,2.114120716446475,-3496.4858792835553,51.0,1,1000,,5.0,68.60000000000001,68.60000000000001,70.9,,
26000,44.143983,588.981631,lagrangian,easy,0,train,17,4.4705666947472,4.4705666947472,0.0,2,1000,,5.0,70.9,70.9,70.65,,
27000,46.133667,585.255818,lagrangian,easy,0,train,5,-0.710957241479687,-0.710957241479687,0.0,0,1000,,5.0,70.65,70.65,70.4,,
28000,47.530881,589.090641,lagrangian,easy,0,train,25,2.8073730003252555,-7952.392626999679,113.0,1,1000,,5.0,70.4,70.4,75.80000000000001,,
29000,49.508665,585.75599,lagrangian,easy,0,train,13,3.3802696954904192,3.3802696954904192,0.0,1,1000,,5.0,75.80000000000001,75.80000000000001,75.55000000000001,,
30000,50.930269,589.040614,lagrangian,easy,0,train,8,1.1620957301763568,-11104.687904269806,147.0,0,1000,,5.0,75.55000000000001,75.55000000000001,82.65,,
31000,52.88077,586.224383,lagrangian,easy,0,train,9,0.7141851169587732,0.7141851169587732,0.0,0,1000,,5.0,82.65,82.65,82.4,,
32000,54.316927,589.134875,lagrangian,easy,0,train,20,1.8371678348718725,-1975.76283216513,24.0,0,1000,,5.0,82.4,82.4,83.35000000000001,,
33000,56.3235,585.901033,lagrangian,easy,0,train,19,1.8527060020534702,-1498.4472939979476,18.0,1,1000,,5.0,83.35000000000001,83.35000000000001,84.00000000000001,,
34000,57.795932,588.27665,lagrangian,easy,0,train,16,0.18468549514190646,0.18468549514190646,0.0,0,1000,,5.0,84.00000000000001,84.00000000000001,83.75000000000001,,
35000,59.892965,584.375764,lagrangian,easy,0,train,19,1.4495015040249761,1.4495015040249761,0.0,1,1000,,5.0,83.75000000000001,83.75000000000001,83.50000000000001,,
36000,61.389836,586.416243,lagrangian,easy,0,train,5,2.012956489713815,-1333.987043510289,16.0,0,1000,,5.0,83.50000000000001,83.50000000000001,84.05000000000001,,
37000,63.315239,584.377435,lagrangian,easy,0,train,30,0.20060526070657425,-3613.9493947392975,43.0,0,1000,,5.0,84.05000000000001,84.05000000000001,85.95000000000002,,
38000,64.738936,586.972836,lagrangian,easy,0,train,15,1.688335656559504,1.688335656559504,0.0,0,1000,,5.0,85.95000000000002,85.95000000000002,85.70000000000002,,
39000,66.738241,584.372566,lagrangian,easy,0,train,15,0.5292167956748148,0.5292167956748148,0.0,0,1000,,5.0,85.70000000000002,85.70000000000002,85.45000000000002,,
40000,68.130809,587.105866,lagrangian,easy,0,train,0,0.5278018691113228,0.5278018691113228,0.0,0,1000,,5.0,85.45000000000002,85.45000000000002,85.20000000000002,,
41000,70.048783,585.306344,lagrangian,easy,0,train,18,1.4768109783384924,1.4768109783384924,0.0,1,1000,,5.0,85.20000000000002,85.20000000000002,84.95000000000002,,
42000,71.47166,587.645465,lagrangian,easy,0,train,3,1.965669004110184,1.965669004110184,0.0,1,1000,,5.0,84.95000000000002,84.95000000000002,84.70000000000002,,
43000,72.866495,590.12029,lagrangian,easy,0,train,24,0.2679898210538052,0.2679898210538052,0.0,0,1000,,5.0,84.70000000000002,84.70000000000002,84.45000000000002,,
44000,74.793597,588.285618,lagrangian,easy,0,train,17,2.093294756397418,2.093294756397418,0.0,1,1000,,5.0,84.45000000000002,84.45000000000002,84.20000000000002,,
45000,76.222336,590.37807,lagrangian,easy,0,train,19,1.6096389767028718,1.6096389767028718,0.0,1,1000,,5.0,84.20000000000002,84.20000000000002,83.95000000000002,,
46000,78.162197,588.519762,lagrangian,easy,0,train,29,0.9407180371511177,0.9407180371511177,0.0,0,1000,,5.0,83.95000000000002,83.95000000000002,83.70000000000002,,
47000,79.622031,590.288831,lagrangian,easy,0,train,19,2.0495929845776732,2.0495929845776732,0.0,1,1000,,5.0,83.70000000000002,83.70000000000002,83.45000000000002,,
48000,81.705216,587.477761,lagrangian,easy,0,train,19,3.8222114137582635,3.8222114137582635,0.0,2,1000,,5.0,83.45000000000002,83.45000000000002,83.20000000000002,,
49000,83.172151,589.139473,lagrangian,easy,0,train,14,1.6728494263668003,1.6728494263668003,0.0,1,1000,,5.0,83.20000000000002,83.20000000000002,82.95000000000002,,
50000,85.099124,587.550078,lagrangian,easy,0,train,7,0.5106901882625166,0.5106901882625166,0.0,0,1000,,5.0,82.95000000000002,82.95000000000002,82.70000000000002,,
51000,86.568552,589.128461,lagrangian,easy,0,train,0,-1.2909091894856815,-7113.490909189487,86.0,0,1000,,5.0,82.70000000000002,82.70000000000002,86.75000000000001,,
52000,88.480295,587.70145,lagrangian,easy,0,train,1,2.7941343289376572,2.7941343289376572,0.0,1,1000,,5.0,86.75000000000001,86.75000000000001,86.50000000000001,,
53000,89.874643,589.710236,lagrangian,easy,0,train,9,2.1421721682417685,-13751.357827831767,159.0,0,1000,,5.0,86.50000000000001,86.50000000000001,94.20000000000002,,
54000,91.773647,588.404171,lagrangian,easy,0,train,25,0.2614672673627234,0.2614672673627234,0.0,0,1000,,5.0,94.20000000000002,94.20000000000002,93.95000000000002,,
55000,93.141632,590.498531,lagrangian,easy,0,train,31,1.7300868995727816,1.7300868995727816,0.0,0,1000,,5.0,93.95000000000002,93.95000000000002,93.70000000000002,,
56000,95.035108,589.255892,lagrangian,easy,0,train,0,-1.4866810526003662,-3187.286681052598,34.0,0,1000,,5.0,93.70000000000002,93.70000000000002,95.15000000000002,,
57000,96.447681,590.993964,lagrangian,easy,0,train,31,2.9448548930080514,2.9448548930080514,0.0,1,1000,,5.0,95.15000000000002,95.15000000000002,94.90000000000002,,
58000,98.370771,589.605993,lagrangian,easy,0,train,10,0.23828498185508318,0.23828498185508318,0.0,0,1000,,5.0,94.90000000000002,94.90000000000002,94.65000000000002,,
59000,99.801564,591.173074,lagrangian,easy,0,train,20,1.0470935452287409,1.0470935452287409,0.0,0,1000,,5.0,94.65000000000002,94.65000000000002,94.40000000000002,,
60000,101.704243,589.945864,lagrangian,easy,0,train,23,1.676262005120862,1.676262005120862,0.0,0,1000,,5.0,94.40000000000002,94.40000000000002,94.15000000000002,,
61000,103.12213,591.531585,lagrangian,easy,0,train,3,0.4521808019167243,0.4521808019167243,0.0,0,1000,,5.0,94.15000000000002,94.15000000000002,93.90000000000002,,
62000,105.02103,590.357923,lagrangian,easy,0,train,30,1.9715992563430862,1.9715992563430862,0.0,1,1000,,5.0,93.90000000000002,93.90000000000002,93.65000000000002,,
63000,106.421319,591.986622,lagrangian,easy,0,train,11,0.9859601071483439,0.9859601071483439,0.0,0,1000,,5.0,93.65000000000002,93.65000000000002,93.40000000000002,,
