timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.419326,704.557432,lagrangian,medium,0,train,12,-0.1595108169089008,-0.1595108169089008,0.0,0,1000,,0.0,0.0,0.0,0.0,,
2000,2.839324,704.390723,lagrangian,medium,0,train,15,-0.6746716967650976,-0.6746716967650976,97.0,0,1000,,0.0,0.0,0.0,4.8500000000000005,,
3000,4.666179,642.923421,lagrangian,medium,0,train,21,-0.2072897746422,-0.2072897746422,0.0,0,1000,,0.0,4.8500000000000005,4.8500000000000005,4.8500000000000005,,
4000,6.064847,659.537968,lagrangian,medium,0,train,0,0.6553632293672811,-300.0446367706328,62.0,0,1000,,0.0,4.8500000000000005,4.8500000000000005,7.950000000000001,,
5000,7.877572,634.712973,lagrangian,medium,0,train,3,-1.5303903817896058,-1.5303903817896058,0.0,0,1000,,0.0,7.950000000000001,7.950000000000001,7.950000000000001,,
6000,9.261658,647.831905,lagrangian,medium,0,train,27,2.286295924926272,2.286295924926272,0.0,1,1000,,0.0,7.950000000000001,7.950000000000001,7.950000000000001,,
7000,11.067689,632.471464,lagrangian,medium,0,train,3,-1.250172357597811,-804.2001723575976,101.0,0,1000,,0.0,7.950000000000001,7.950000000000001,13.000000000000002,,
8000,12.455727,642.274596,lagrangian,medium,0,train,7,-2.653853596306496,-2.653853596306496,0.0,0,1000,,0.0,13.000000000000002,13.000000000000002,13.000000000000002,,
9000,14.255963,631.314569,lagrangian,medium,0,train,9,1.7621124788414868,1.7621124788414868,0.0,1,1000,,0.0,13.000000000000002,13.000000000000002,13.000000000000002,,
10000,15.650419,638.960306,lagrangian,medium,0,train,19,1.594957123287038,-5016.405042876711,386.0,0,1000,,0.0,13.000000000000002,13.000000000000002,32.300000000000004,,
11000,17.531179,627.453359,lagrangian,medium,0,train,21,-2.0291412811065483,-5170.029141281117,160.0,0,1000,,0.0,32.300000000000004,32.300000000000004,40.300000000000004,,
12000,18.929672,633.925265,lagrangian,medium,0,train,18,-3.225688301253151,-6572.125688301254,163.0,0,1000,,0.0,40.300000000000004,40.300000000000004,48.45,,
13000,20.748773,626.542927,lagrangian,medium,0,train,4,-2.069735513993613,-2.069735513993613,0.0,0,1000,,0.0,48.45,48.45,48.45,,
14000,22.15705,631.852949,lagrangian,medium,0,train,23,-2.452752172375851,-2.452752172375851,0.0,0,1000,,0.0,48.45,48.45,48.45,,
15000,24.0785,622.962281,lagrangian,medium,0,train,6,-1.2356321313734548,-1.2356321313734548,0.0,0,1000,,0.0,48.45,48.45,48.45,,
16000,25.482603,627.879143,lagrangian,medium,0,train,24,0.791981108402799,0.791981108402799,0.0,0,1000,,0.0,48.45,48.45,48.45,,
17000,27.398041,620.482179,lagrangian,medium,0,train,24,1.7557131197091629,1.7557131197091629,0.0,0,1000,,0.0,48.45,48.45,48.45,,
18000,28.80652,624.858448,lagrangian,medium,0,train,12,0.5066546796381715,0.5066546796381715,0.0,1,1000,,0.0,48.45,48.45,48.45,,
19000,30.680034,619.295186,lagrangian,medium,0,train,26,-3.504406317504367,-3.504406317504367,0.0,0,1000,,0.0,48.45,48.45,48.45,,
20000,32.104006,622.975118,lagrangian,medium,0,train,1,-1.4921254465269196,-5427.892125446534,112.0,0,1000,,0.0,48.45,48.45,54.050000000000004,,
21000,33.938905,618.758831,lagrangian,medium,0,train,6,-0.10101129939550768,-0.10101129939550768,0.0,0,1000,,0.0,54.050000000000004,54.050000000000004,54.050000000000004,,
22000,35.388903,621.663684,lagrangian,medium,0,train,7,-2.216195563806005,-2.216195563806005,0.0,0,1000,,0.0,54.050000000000004,54.050000000000004,54.050000000000004,,
23000,37.298737,616.64278,lagrangian,medium,0,train,23,-0.6670373258063966,-10756.617037325816,199.0,0,1000,,0.0,54.050000000000004,54.050000000000004,64.0,,
24000,38.686995,620.36345,lagrangian,medium,0,train,14,1.2145049494419755,1.2145049494419755,0.0,0,1000,,0.0,64.0,64.0,64.0,,
25000,40.503234,617.234589,lagrangian,medium,0,train,24,-0.10989053674530869,-1920.1098905367448,30.0,0,1000,,0.0,64.0,64.0,65.5,,
26000,41.891212,620.655179,lagrangian,medium,0,train,17,-1.1261724943914238,-31375.626172494358,479.0,0,1000,,0.0,65.5,65.5,89.45,,
27000,43.697933,617.878143,lagrangian,medium,0,train,5,-0.9249271191152129,-4294.524927119116,48.0,0,1000,,0.0,89.45,89.45,91.85000000000001,,
28000,45.080377,621.112757,lagrangian,medium,0,train,25,1.4400987843207944,-4407.35990121568,48.0,1,1000,,0.0,91.85000000000001,91.85000000000001,94.25000000000001,,
29000,46.966804,617.457308,lagrangian,medium,0,train,13,-0.621693340311122,-471.87169334031057,5.0,0,1000,,0.0,94.25000000000001,94.25000000000001,94.50000000000001,,
30000,48.365345,620.278778,lagrangian,medium,0,train,8,-2.599571593767557,-2.599571593767557,0.0,0,1000,,0.0,94.50000000000001,94.50000000000001,94.50000000000001,,
31000,50.165669,617.952423,lagrangian,medium,0,train,9,-0.1371757896837894,-4819.637175789684,51.0,0,1000,,0.0,94.50000000000001,94.50000000000001,97.05000000000001,,
32000,51.554743,620.699385,lagrangian,medium,0,train,20,-0.6249611948834279,-0.6249611948834279,0.0,0,1000,,0.0,97.05000000000001,97.05000000000001,97.05000000000001,,
33000,53.400547,617.971144,lagrangian,medium,0,train,19,0.8240564443743335,0.8240564443743335,0.0,0,1000,,0.0,97.05000000000001,97.05000000000001,97.05000000000001,,
34000,54.794345,620.501936,lagrangian,medium,0,train,16,-0.32562568001235803,-0.32562568001235803,0.0,0,1000,,0.0,97.05000000000001,97.05000000000001,97.05000000000001,,
35000,56.589002,618.494648,lagrangian,medium,0,train,19,-1.5728220362067802,-1.5728220362067802,0.0,0,1000,,0.0,97.05000000000001,97.05000000000001,97.05000000000001,,
36000,58.030128,620.367361,lagrangian,medium,0,train,5,-2.792939730640152,-2.792939730640152,0.0,0,1000,,0.0,97.05000000000001,97.05000000000001,97.05000000000001,,
37000,59.829437,618.424631,lagrangian,medium,0,train,30,-3.74705478984851,-3.74705478984851,0.0,0,1000,,0.0,97.05000000000001,97.05000000000001,97.05000000000001,,
38000,61.212767,620.785489,lagrangian,medium,0,train,15,-5.102659953726767,-3013.652659953723,31.0,0,1000,,0.0,97.05000000000001,97.05000000000001,98.60000000000001,,
39000,63.043011,618.625227,lagrangian,medium,0,train,15,-5.832098751429861,-3161.0320987514315,32.0,0,1000,,0.0,98.60000000000001,98.60000000000001,100.2,,
40000,64.451893,620.617885,lagrangian,medium,0,train,0,-2.8564055595554283,-4311.456405559546,43.0,0,1000,,0.0,100.2,100.2,102.35000000000001,,
41000,66.28789,618.514134,lagrangian,medium,0,train,18,-4.318476748466116,-12593.368476748477,123.0,0,1000,,0.0,102.35000000000001,102.35000000000001,108.50000000000001,,
42000,67.844111,619.066141,lagrangian,medium,0,train,3,-4.6687250201895125,-4.6687250201895125,0.0,0,1000,,0.0,108.50000000000001,108.50000000000001,108.50000000000001,,
43000,69.328372,620.236624,lagrangian,medium,0,train,24,3.5691580938822773,3.5691580938822773,0.0,1,1000,,0.0,108.50000000000001,108.50000000000001,108.50000000000001,,
44000,71.190775,618.057553,lagrangian,medium,0,train,17,-4.017679357842393,-4.017679357842393,0.0,0,1000,,0.0,108.50000000000001,108.50000000000001,108.50000000000001,,
45000,72.68079,619.145675,lagrangian,medium,0,train,19,-4.800795130078079,-4.800795130078079,0.0,0,1000,,0.0,108.50000000000001,108.50000000000001,108.50000000000001,,
46000,74.545723,617.070883,lagrangian,medium,0,train,29,-5.996092024927115,-5.996092024927115,0.0,0,1000,,0.0,108.50000000000001,108.50000000000001,108.50000000000001,,
47000,76.024919,618.218299,lagrangian,medium,0,train,19,-3.853082086482864,-3.853082086482864,0.0,0,1000,,0.0,108.50000000000001,108.50000000000001,108.50000000000001,,
48000,77.911938,616.080106,lagrangian,medium,0,train,19,-3.942397035518858,-3.942397035518858,0.0,0,1000,,0.0,108.50000000000001,108.50000000000001,108.50000000000001,,
49000,79.345785,617.550095,lagrangian,medium,0,train,14,-3.4900310977327345,-7055.990031097742,65.0,0,1000,,0.0,108.50000000000001,108.50000000000001,111.75000000000001,,
50000,81.157562,616.085505,lagrangian,medium,0,train,7,-1.6661014510294252,-1.6661014510294252,0.0,0,1000,,0.0,111.75000000000001,111.75000000000001,111.75000000000001,,
51000,82.711159,616.603566,lagrangian,medium,0,train,0,-5.647239927443402,-4140.397239927448,37.0,0,1000,,0.0,111.75000000000001,111.75000000000001,113.60000000000001,,
52000,84.552842,614.999995,lagrangian,medium,0,train,1,-2.457560385245748,-2.457560385245748,0.0,0,1000,,0.0,113.60000000000001,113.60000000000001,113.60000000000001,,
53000,85.962377,616.548765,lagrangian,medium,0,train,9,-4.895981292828742,-4.895981292828742,0.0,0,1000,,0.0,113.60000000000001,113.60000000000001,113.60000000000001,,
54000,87.886819,614.426548,lagrangian,medium,0,train,25,-2.380024416489745,-6931.980024416504,61.0,0,1000,,0.0,113.60000000000001,113.60000000000001,116.65,,
55000,89.354692,615.524436,lagrangian,medium,0,train,31,-3.396900099145372,-3.396900099145372,0.0,0,1000,,0.0,116.65,116.65,116.65,,
56000,91.19489,614.069462,lagrangian,medium,0,train,0,-3.6053583204927135,-7819.1553583205,67.0,0,1000,,0.0,116.65,116.65,120.0,,
57000,92.611383,615.475068,lagrangian,medium,0,train,31,-2.359027749360486,-2.359027749360486,0.0,0,1000,,0.0,120.0,120.0,120.0,,
58000,94.439777,614.147966,lagrangian,medium,0,train,10,-4.134396577097805,-4084.1343965771034,34.0,0,1000,,0.0,120.0,120.0,121.7,,
59000,95.846265,615.569065,lagrangian,medium,0,train,20,-2.01549963905207,-9859.715499639064,81.0,0,1000,,0.0,121.7,121.7,125.75,,
60000,97.694136,614.161701,lagrangian,medium,0,train,23,-4.270263411339116,-4.270263411339116,0.0,0,1000,,0.0,125.75,125.75,125.75,,
61000,99.113748,615.454442,lagrangian,medium,0,train,3,-3.099322988286957,-10566.099322988297,84.0,0,1000,,0.0,125.75,125.75,129.95,,
62000,100.94134,614.218086,lagrangian,medium,0,train,30,0.24811327600305755,0.24811327600305755,0.0,0,1000,,0.0,129.95,129.95,129.95,,
63000,102.487881,614.706768,lagrangian,medium,0,train,11,-3.0006479683155427,-25863.050647968303,199.0,0,1000,,0.0,129.95,129.95,139.89999999999998,,
64000,104.427039,612.868058,lagrangian,medium,0,train,18,-2.4346133791337374,-4479.234613379137,32.0,0,1000,,0.0,139.89999999999998,139.89999999999998,141.49999999999997,,
65000,105.858261,614.02857,lagrangian,medium,0,train,23,-0.7175510342354525,-0.7175510342354525,0.0,0,1000,,0.0,141.49999999999997,141.49999999999997,141.49999999999997,,
66000,107.740756,612.58153,lagrangian,medium,0,train,28,-1.7043186403073187,-10897.204318640304,77.0,1,1000,,0.0,141.49999999999997,141.49999999999997,145.34999999999997,,
