timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.455233,687.17278,reward_penalty,hard,1,train,5,1.0983268637798194,1.0983268637798194,0.0,0,1000,1.0,,,,,,
2000,2.899363,689.805512,reward_penalty,hard,1,train,11,-0.881092083292931,-0.881092083292931,0.0,0,1000,1.0,,,,,,
3000,4.773749,628.435732,reward_penalty,hard,1,train,12,0.1860296723886643,0.1860296723886643,0.0,0,1000,1.0,,,,,,
4000,6.224347,642.637078,reward_penalty,hard,1,train,8,-0.23291165968071126,-0.23291165968071126,0.0,0,1000,1.0,,,,,,
5000,8.069612,619.607994,reward_penalty,hard,1,train,31,-0.045677578566219346,-0.045677578566219346,0.0,0,1000,1.0,,,,,,
6000,9.522608,630.079091,reward_penalty,hard,1,train,9,0.19770786408438212,0.19770786408438212,0.0,0,1000,1.0,,,,,,
7000,11.383932,614.90146,reward_penalty,hard,1,train,11,-0.4385301614800383,-0.4385301614800383,0.0,0,1000,1.0,,,,,,
8000,12.858318,622.165098,reward_penalty,hard,1,train,5,0.9217913240161519,0.9217913240161519,0.0,0,1000,1.0,,,,,,
9000,14.716487,611.558694,reward_penalty,hard,1,train,15,-0.7535741028892207,-37.75357410288926,37.0,0,1000,1.0,,,,,,
10000,16.175629,618.213788,reward_penalty,hard,1,train,0,-0.6366026486422358,-85.63660264864228,85.0,0,1000,1.0,,,,,,
11000,18.030095,610.090826,reward_penalty,hard,1,train,16,1.6756298011894575,1.6756298011894575,0.0,0,1000,1.0,,,,,,
12000,19.481608,615.965418,reward_penalty,hard,1,train,1,-0.16263361349428762,-0.16263361349428762,0.0,0,1000,1.0,,,,,,
13000,21.31065,610.023473,reward_penalty,hard,1,train,12,0.60251003836827,-159.39748996163192,160.0,0,1000,1.0,,,,,,
14000,22.768443,614.886012,reward_penalty,hard,1,train,7,-0.1172432376072341,-115.11724323760731,115.0,0,1000,1.0,,,,,,
15000,24.671057,607.999752,reward_penalty,hard,1,train,13,-0.8533801539346337,-20.85338015393462,20.0,0,1000,1.0,,,,,,
16000,26.109879,612.794754,reward_penalty,hard,1,train,28,1.0250851330880915,1.0250851330880915,0.0,1,1000,1.0,,,,,,
17000,27.961612,607.97626,reward_penalty,hard,1,train,6,0.2862532749162757,0.2862532749162757,0.0,0,1000,1.0,,,,,,
18000,29.443082,611.348847,reward_penalty,hard,1,train,25,1.3628658656145627,-149.6371341343854,151.0,0,1000,1.0,,,,,,
19000,31.300813,607.012865,reward_penalty,hard,1,train,18,-1.0726868384993395,-1.0726868384993395,0.0,0,1000,1.0,,,,,,
20000,32.757227,610.552196,reward_penalty,hard,1,train,20,1.0622890265149618,1.0622890265149618,0.0,0,1000,1.0,,,,,,
