timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.897571,526.98837,reward_penalty,hard,2,train,8,0.8736529529108756,0.8736529529108756,0.0,0,1000,0.3,,,,,,
2000,3.772687,530.125614,reward_penalty,hard,2,train,15,0.6126076709059114,-49.78739232909411,168.0,0,1000,0.3,,,,,,
3000,6.281053,477.626591,reward_penalty,hard,2,train,13,0.2260868366012948,0.2260868366012948,0.0,0,1000,0.3,,,,,,
4000,8.124643,492.32911,reward_penalty,hard,2,train,8,-0.7042846371790399,-0.7042846371790399,0.0,0,1000,0.3,,,,,,
5000,10.609672,471.267915,reward_penalty,hard,2,train,22,-1.1700216776403656,-1.1700216776403656,0.0,0,1000,0.3,,,,,,
6000,12.509447,479.637222,reward_penalty,hard,2,train,11,-1.5621980261005155,-1.5621980261005155,0.0,0,1000,0.3,,,,,,
7000,14.979545,467.303787,reward_penalty,hard,2,train,18,-0.036472464455800324,-0.036472464455800324,0.0,0,1000,0.3,,,,,,
8000,16.863253,474.404196,reward_penalty,hard,2,train,11,0.602110658679022,-27.89788934132098,95.0,0,1000,0.3,,,,,,
9000,19.361036,464.85105,reward_penalty,hard,2,train,8,0.6261723096871271,0.6261723096871271,0.0,0,1000,0.3,,,,,,
10000,21.270284,470.139342,reward_penalty,hard,2,train,7,2.1148705361448337,2.1148705361448337,0.0,1,1000,0.3,,,,,,
11000,23.784174,462.492294,reward_penalty,hard,2,train,2,1.1743277147722653,1.1743277147722653,0.0,0,1000,0.3,,,,,,
12000,25.696297,466.99329,reward_penalty,hard,2,train,17,-0.8339453800803596,-32.633945380080405,106.0,0,1000,0.3,,,,,,
13000,28.196958,461.042557,reward_penalty,hard,2,train,31,-0.47732541058119615,-0.47732541058119615,0.0,0,1000,0.3,,,,,,
14000,30.065492,465.650051,reward_penalty,hard,2,train,11,0.16826091857396797,-26.53173908142602,89.0,0,1000,0.3,,,,,,
15000,32.667801,459.167675,reward_penalty,hard,2,train,21,-1.026093145462637,-1.026093145462637,0.0,0,1000,0.3,,,,,,
16000,34.527745,463.395401,reward_penalty,hard,2,train,15,1.5823494640810363,1.5823494640810363,0.0,0,1000,0.3,,,,,,
