timesteps,elapsed_seconds,steps_per_second,baseline,variant,run_seed,split,layout_seed,episode_return,episode_penalized_return,episode_cost,goals_achieved,episode_length,penalty_coeff,budget,lagrangian_lambda,lagrangian_lambda_before_update,lagrangian_lambda_after_update,episode_shield_interventions,shield_intervention_rate
1000,1.367804,731.096472,reward_penalty,easy,2,train,8,-0.8375804112267393,-0.8375804112267393,0.0,0,1000,30.0,,,,,,
2000,2.696993,741.565355,reward_penalty,easy,2,train,15,0.6924536143537052,0.6924536143537052,0.0,0,1000,30.0,,,,,,
3000,4.570068,656.444638,reward_penalty,easy,2,train,13,0.24380320677995249,0.24380320677995249,0.0,0,1000,30.0,,,,,,
4000,5.915969,676.135536,reward_penalty,easy,2,train,8,-0.718121097523658,-0.718121097523658,0.0,0,1000,30.0,,,,,,
5000,7.741347,645.882074,reward_penalty,easy,2,train,22,0.559255596421667,0.559255596421667,0.0,0,1000,30.0,,,,,,
6000,9.082346,660.621933,reward_penalty,easy,2,train,11,1.7943650294269968,1.7943650294269968,0.0,0,1000,30.0,,,,,,
7000,10.891765,642.687108,reward_penalty,easy,2,train,18,-3.3507774874983096,-3.3507774874983096,0.0,0,1000,30.0,,,,,,
8000,12.243338,653.416356,reward_penalty,easy,2,train,11,0.17803817851018966,0.17803817851018966,0.0,0,1000,30.0,,,,,,
9000,14.023322,641.78781,reward_penalty,easy,2,train,8,-2.080143056870502,-2882.0801430568736,96.0,0,1000,30.0,,,,,,
10000,15.383504,650.046782,reward_penalty,easy,2,train,7,-5.468068907275962,-5.468068907275962,0.0,0,1000,30.0,,,,,,
11000,17.179855,640.284623,reward_penalty,easy,2,train,2,-3.230303605867982,-2703.2303036058693,90.0,0,1000,30.0,,,,,,
12000,18.533183,647.487101,reward_penalty,easy,2,train,17,-1.0162995904187384,-1.0162995904187384,0.0,0,1000,30.0,,,,,,
13000,20.363283,638.403803,reward_penalty,easy,2,train,31,0.9168458786208216,0.9168458786208216,0.0,0,1000,30.0,,,,,,
14000,21.734757,644.12943,reward_penalty,easy,2,train,11,-1.1884404405820157,-1.1884404405820157,0.0,0,1000,30.0,,,,,,
15000,23.611671,635.278928,reward_penalty,easy,2,train,21,-4.993457466848229,-424.99345746684764,14.0,0,1000,30.0,,,,,,
16000,24.96539,640.887104,reward_penalty,easy,2,train,15,-1.1556214937213678,-1.1556214937213678,0.0,0,1000,30.0,,,,,,
17000,26.772114,634.988956,reward_penalty,easy,2,train,31,-1.885448758115754,-1.885448758115754,0.0,0,1000,30.0,,,,,,
18000,28.146398,639.513357,reward_penalty,easy,2,train,31,-0.6541939382771118,-0.6541939382771118,0.0,0,1000,30.0,,,,,,
19000,29.941329,634.574278,reward_penalty,easy,2,train,26,1.8227442272499488,1.8227442272499488,0.0,0,1000,30.0,,,,,,
20000,31.319574,638.578201,reward_penalty,easy,2,train,20,0.5351006773591775,-809.4648993226418,27.0,0,1000,30.0,,,,,,
21000,33.139577,633.683294,reward_penalty,easy,2,train,28,-2.111682316595795,-2.111682316595795,0.0,0,1000,30.0,,,,,,
22000,34.495694,637.760684,reward_penalty,easy,2,train,20,0.18470140258258194,0.18470140258258194,0.0,0,1000,30.0,,,,,,
23000,36.301185,633.588049,reward_penalty,easy,2,train,5,-1.7083503644877212,-1.7083503644877212,0.0,0,1000,30.0,,,,,,
24000,37.672871,637.06313,reward_penalty,easy,2,train,7,-3.326865755587709,-3.326865755587709,0.0,0,1000,30.0,,,,,,
25000,39.450839,633.700009,reward_penalty,easy,2,train,3,-1.5674306980873804,-1.5674306980873804,0.0,0,1000,30.0,,,,,,
26000,40.77722,637.610846,reward_penalty,easy,2,train,6,2.758173208939986,2.758173208939986,0.0,1,1000,30.0,,,,,,
27000,42.560751,634.387245,reward_penalty,easy,2,train,4,-1.6258947415266012,-1.6258947415266012,0.0,0,1000,30.0,,,,,,
28000,43.893863,637.902327,reward_penalty,easy,2,train,10,1.9064082867260825,1.9064082867260825,0.0,0,1000,30.0,,,,,,
29000,45.680648,634.842074,reward_penalty,easy,2,train,11,-0.29476546202733855,-0.29476546202733855,0.0,0,1000,30.0,,,,,,
30000,47.032436,637.857615,reward_penalty,easy,2,train,19,-0.40483806693500357,-0.40483806693500357,0.0,0,1000,30.0,,,,,,
31000,48.854379,634.538762,reward_penalty,easy,2,train,7,-1.2764730508285038,-1.2764730508285038,0.0,0,1000,30.0,,,,,,
32000,50.22204,637.170398,reward_penalty,easy,2,train,6,-0.014144689501236263,-0.014144689501236263,0.0,0,1000,30.0,,,,,,
33000,52.031051,634.23661,reward_penalty,easy,2,train,10,-0.13854352928869496,-4440.138543529283,148.0,0,1000,30.0,,,,,,
34000,53.398079,636.726975,reward_penalty,easy,2,train,1,-1.1974602973008746,-4711.197460297295,157.0,0,1000,30.0,,,,,,
35000,55.207129,633.976044,reward_penalty,easy,2,train,26,-0.24117036749352794,-0.24117036749352794,0.0,0,1000,30.0,,,,,,
36000,56.578165,636.287809,reward_penalty,easy,2,train,28,-0.3243569496630143,-0.3243569496630143,0.0,0,1000,30.0,,,,,,
37000,58.38106,633.767101,reward_penalty,easy,2,train,31,0.12474840345253835,0.12474840345253835,0.0,0,1000,30.0,,,,,,
38000,59.771264,635.756877,reward_penalty,easy,2,train,3,-0.8094459123454057,-0.8094459123454057,0.0,0,1000,30.0,,,,,,
39000,61.592747,633.19139,reward_penalty,easy,2,train,5,0.1495259622215137,-1229.8504740377768,41.0,0,1000,30.0,,,,,,
40000,62.959141,635.332636,reward_penalty,easy,2,train,24,-0.19931041533051985,-0.19931041533051985,0.0,0,1000,30.0,,,,,,
41000,64.788279,632.830461,reward_penalty,easy,2,train,4,-0.513178540365915,-0.513178540365915,0.0,0,1000,30.0,,,,,,
42000,66.160261,634.822115,reward_penalty,easy,2,train,14,-0.2308312369424237,-0.2308312369424237,0.0,0,1000,30.0,,,,,,
43000,67.536754,636.690309,reward_penalty,easy,2,train,6,-0.41425712381309787,-0.41425712381309787,0.0,0,1000,30.0,,,,,,
44000,69.362917,634.344666,reward_penalty,easy,2,train,31,0.33928554157448776,0.33928554157448776,0.0,0,1000,30.0,,,,,,
45000,70.707883,636.421217,reward_penalty,easy,2,train,19,-0.22942087407931644,-0.22942087407931644,0.0,0,1000,30.0,,,,,,
46000,72.521754,634.292403,reward_penalty,easy,2,train,25,0.34992554910255946,0.34992554910255946,0.0,0,1000,30.0,,,,,,
47000,73.895346,636.034609,reward_penalty,easy,2,train,31,0.6444750473894643,-2219.3555249526107,74.0,0,1000,30.0,,,,,,
48000,75.69434,634.129277,reward_penalty,easy,2,train,2,-1.532515801031435,-1.532515801031435,0.0,0,1000,30.0,,,,,,
49000,77.060623,635.862973,reward_penalty,easy,2,train,16,-0.4080511276170915,-0.4080511276170915,0.0,0,1000,30.0,,,,,,
50000,78.905422,633.669978,reward_penalty,easy,2,train,20,-0.31086277784980254,-0.31086277784980254,0.0,0,1000,30.0,,,,,,
51000,80.287641,635.216028,reward_penalty,easy,2,train,14,0.08275945675195473,0.08275945675195473,0.0,0,1000,30.0,,,,,,
52000,82.092253,633.433678,reward_penalty,easy,2,train,12,1.2129865473151238,1.2129865473151238,0.0,0,1000,30.0,,,,,,
